amplitude_id,user_id,city,device,os,platform,region,gp:BCS,Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source,Age
411485000000.0,0f82fe09-8752-4ef1-9de6-8aa8c70a554c,Tlalnepantla,Android,Chrome Mobile 102,Web,México,617.0,2001-01-13,0.0,VERDADERO,1.0,0.0,1000.0,945.0,adwords,22.0
412228000000.0,e7f072dd-7159-4c19-ba31-99d35a314dd1,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,644.0,1995-10-04,0.0,VERDADERO,5.0,1.0,97610.0,19702.0,adwords,28.0
411873000000.0,61c8fc38-682d-4013-a954-a88b7e50960e,Ciudad Nezahualcoyotl,Windows,Chrome 102,Web,México,686.0,1996-10-08,0.0,VERDADERO,1.0,0.0,65000.0,56869.0,adwords,27.0
406943000000.0,2087c194-d376-41ac-a073-574e9fabd971,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,671.0,1954-07-20,0.0,VERDADERO,1.0,0.0,500.0,0.0,,69.0
412267000000.0,74b32688-6b67-4e52-970f-b044b281affb,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,649.0,1999-05-27,0.0,VERDADERO,1.0,2.0,4500.0,8460.0,adwords,24.0
366813000000.0,6d93285c-33de-4e01-ba95-32d9f45d9610,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,648.0,1994-12-17,0.0,VERDADERO,1.0,1.0,5000.0,296700.0,adwords,29.0
411848000000.0,d71d1ce7-4e65-46b0-8648-33c5729d190e,León,Android,Chrome Mobile 102,Web,Guanajuato,689.0,1994-04-12,0.0,VERDADERO,3.0,0.0,22770.0,6227.0,adwords,29.0
412892000000.0,cee0b15c-2c75-49f5-bc54-243269d9bc9e,Mexico City,Windows,Chrome 102,Web,Mexico City,714.0,1992-08-09,0.0,VERDADERO,2.0,0.0,74400.0,2419.0,adwords,31.0
397682000000.0,3ee6f132-6ddf-46ec-97ea-4ff3526a6d96,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,694.0,1984-01-31,0.0,VERDADERO,5.0,1.0,235350.0,207348.0,,39.0
411546000000.0,5511f4fe-29cf-4256-a992-41bcacc0f4ea,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,669.0,1986-12-19,0.0,VERDADERO,4.0,1.0,100900.0,78790.0,adwords,37.0
412780000000.0,7e1e78cc-bb08-4862-ac21-1806a464358e,Puebla City,Android,Chrome Mobile 102,Web,Puebla,635.0,1990-08-16,0.0,VERDADERO,1.0,1.0,7500.0,9744.0,adwords,33.0
236661000000.0,73777dee-478d-4f88-805a-293b141303ea,Mexicali,Windows,Chrome 101,Web,Baja California,617.0,1995-01-28,0.0,VERDADERO,4.0,2.0,38600.0,28027.0,blog,28.0
412376000000.0,574d46a6-43c4-499e-8d33-b2466c096ade,Zumpango,Android,Samsung Browser 17,Web,México,657.0,1998-10-07,0.0,VERDADERO,3.0,0.0,44100.0,8163.0,adwords,25.0
411924000000.0,2283cf3d-7d40-4176-b42b-8c159c805c35,Zamora,Android,Chrome Mobile 102,Web,Michoacán,643.0,1996-05-03,0.0,VERDADERO,2.0,4.0,10200.0,28488.0,adwords,27.0
217052000000.0,34c214ce-de17-4287-a9cb-6adbd22b7af2,Mexico City,Mac,Safari 15,Web,Mexico City,604.0,1993-03-13,0.0,VERDADERO,3.0,0.0,50200.0,50118.0,rocket,30.0
411936000000.0,39b405ff-e0aa-4cc8-837e-a5a8a3e02a16,Boca del Rio,Android,Chrome Mobile 102,Web,Veracruz,627.0,1989-01-06,0.0,VERDADERO,1.0,1.0,29300.0,53187.0,,34.0
412368000000.0,ae72ae2d-7f3a-4667-9633-fe1eb0d53b50,Chihuahua City,Windows,Chrome 102,Web,Chihuahua,678.0,1991-03-26,0.0,VERDADERO,8.0,0.0,163601.0,57956.0,adwords,32.0
412927000000.0,31082800-0427-426c-9bf0-5d467e2e0bf7,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,689.0,1969-12-10,0.0,VERDADERO,2.0,1.0,296800.0,227938.0,adwords,54.0
411970000000.0,190e60b4-e8e6-48b4-b8b6-c33153c2a42c,Tultepec,Android,Chrome Mobile 102,Web,México,689.0,1983-03-25,0.0,VERDADERO,1.0,0.0,19300.0,18780.0,adwords,40.0
411483000000.0,123f5b76-0117-4c2b-94ea-d83de29e4467,Heroica Zitacuaro,Android,Chrome Mobile 102,Web,Michoacán,650.0,1974-08-13,0.0,VERDADERO,1.0,1.0,35800.0,42942.0,adwords,49.0
405803000000.0,b66d989d-06ec-42bf-9bc5-44179383856b,Aguascalientes,Android,Chrome Mobile 102,Web,Aguascalientes,695.0,1952-07-23,0.0,VERDADERO,1.0,0.0,40000.0,4826.0,google2,71.0
411311000000.0,8c5dd6b0-2fba-46c3-91f4-f7629eec13a0,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,721.0,1984-04-23,0.0,VERDADERO,1.0,0.0,3600.0,0.0,adwords,39.0
411897000000.0,4f0822b6-8fe1-49b5-8c96-b4bd00cf5aaf,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,684.0,1961-09-29,0.0,VERDADERO,5.0,1.0,46901.0,52448.0,adwords,62.0
412759000000.0,3e75b655-1aec-4c35-a641-98d6b7c713c5,Gustavo Adolfo Madero,Windows,Chrome 102,Web,Mexico City,633.0,2001-07-26,0.0,VERDADERO,6.0,1.0,30450.0,82331.0,,22.0
411847000000.0,35f8ccc2-cd96-459f-bc57-e0974dc467e6,Saltillo,Android,Chrome Mobile 102,Web,Coahuila,633.0,2001-01-24,0.0,VERDADERO,1.0,1.0,2000.0,12797.0,adwords,22.0
303150000000.0,f1774997-5607-430d-8839-40feb92cf48a,Celaya,Windows,Chrome 102,Web,Guanajuato,693.0,1986-10-09,0.0,VERDADERO,3.0,1.0,66100.0,188578.0,,37.0
407651000000.0,7294ec80-7fad-4b92-999e-0488ef8f5fb7,Pachuca,Android,Chrome Mobile 102,Web,Hidalgo,666.0,1971-03-23,0.0,VERDADERO,2.0,3.0,9500.0,231994.0,google2,52.0
381796000000.0,817b7fb7-40bb-41ce-ab48-bba2587b4762,Azcapotzalco,Linux,Chrome 102,Web,Mexico City,666.0,1983-12-11,0.0,VERDADERO,1.0,1.0,500.0,21150.0,rocket_customer,40.0
411949000000.0,b0f977c3-f0ab-4a56-89b1-00e74aff9c43,Hermosillo,Android,Chrome WebView 98,Web,Sonora,701.0,1971-12-05,0.0,VERDADERO,6.0,0.0,461600.0,99140.0,adwords,52.0
412383000000.0,353214ee-1542-456b-8cd6-107947be2221,Querétaro City,Apple iPhone,Mobile Safari 14,Web,Querétaro,652.0,1999-08-18,0.0,VERDADERO,2.0,0.0,10754.0,3275.0,adwords,24.0
412375000000.0,57f60bcb-e35a-470f-9dd1-c3e9ee49dfa2,,Android,Chrome Mobile 102,Web,Nuevo León,679.0,1986-03-17,0.0,VERDADERO,3.0,2.0,56800.0,42893.0,adwords,37.0
411532000000.0,81885be5-52f8-4a4c-b03e-b80c74a7af7b,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,672.0,2000-10-14,0.0,VERDADERO,1.0,2.0,6500.0,34515.0,adwords,23.0
355598000000.0,5b4fd75c-bc48-4540-b73f-c00b989e6099,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,666.0,1999-08-11,0.0,VERDADERO,5.0,1.0,45700.0,49946.0,adwords,24.0
412991000000.0,01075d0c-cc1b-40b6-8d1e-b3fd68dbe212,Acapulco de Juárez,Android,Chrome Mobile 102,Web,Guerrero,714.0,1978-10-18,0.0,VERDADERO,2.0,0.0,41800.0,8596.0,,45.0
369771000000.0,7415033c-c648-4852-8b74-eec2e0c925d3,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,633.0,1985-10-17,0.0,VERDADERO,2.0,0.0,6450.0,6431.0,,38.0
396527000000.0,6b84e84a-d340-4930-b585-e570bc1648a1,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,660.0,1997-06-17,0.0,VERDADERO,5.0,0.0,42200.0,11846.0,adwords,26.0
411462000000.0,e8563762-8a1b-4ed7-8a44-297f32082bff,Fresnillo,Android,Chrome Mobile 102,Web,Zacatecas,680.0,2001-04-24,0.0,VERDADERO,1.0,0.0,4000.0,0.0,adwords,22.0
412027000000.0,09c2f4aa-d46b-4d11-8318-b9b11b494a9a,Fresnillo,Windows,Chrome 102,Web,Zacatecas,688.0,1992-10-11,0.0,VERDADERO,4.0,1.0,88400.0,31552.0,adwords,31.0
412773000000.0,ea9f152e-df19-458f-8519-6ea303f97c11,Morelia,Android,Chrome Mobile 102,Web,Michoacán,666.0,1990-10-27,0.0,VERDADERO,5.0,1.0,45220.0,52013.0,adwords,33.0
395639000000.0,7f8dc79e-cf5c-49e0-bb82-63568b8ce4b0,Puebla City,Android,Chrome Mobile 102,Web,Puebla,663.0,1986-03-02,0.0,VERDADERO,5.0,2.0,31022.0,134893.0,adwords,37.0
204907000000.0,8c259217-013a-49a4-ba3d-7d58be322a60,Yehualtepec,Windows,Chrome 102,Web,Puebla,556.0,1997-06-17,0.0,VERDADERO,2.0,0.0,31691.0,14887.0,adwords,26.0
404155000000.0,9a041924-11cd-40cc-bf4f-6ffe18162f3a,Heroica Matamoros,Android,Chrome 92,Web,Tamaulipas,643.0,1994-08-25,0.0,VERDADERO,2.0,1.0,98000.0,99660.0,adwords,29.0
400142000000.0,081e98ab-f82a-4ddf-a977-b8a112920176,Puebla City,Android,Chrome Mobile 102,Web,Puebla,695.0,1959-10-08,0.0,VERDADERO,1.0,0.0,6800.0,1181.0,adwords,64.0
411874000000.0,5ee551d4-7f98-478a-a3aa-4bf69e31253e,San Luis Potosí City,Windows,Chrome 102,Web,San Luis Potosí,669.0,1990-10-10,0.0,VERDADERO,1.0,0.0,3000.0,2387.0,adwords,33.0
293145000000.0,1a751417-51ee-4f53-931f-ecdf5b5481ff,Culiacán,Android,Chrome Mobile 93,Web,Sinaloa,579.0,1994-07-08,0.0,VERDADERO,1.0,0.0,6000.0,5766.0,email_ongoing,29.0
313916000000.0,3c05a248-3f63-48e2-93d4-e3ea2562f87c,San Luis Potosí City,Mac,Safari 15,Web,San Luis Potosí,654.0,1988-11-14,0.0,VERDADERO,2.0,0.0,27900.0,17390.0,,35.0
411572000000.0,68dccdf4-a006-48f7-a0cf-82f01f11ca94,Mexicali,Apple iPhone,Chrome Mobile 102,Web,Baja California,661.0,1996-05-08,0.0,VERDADERO,2.0,0.0,14300.0,7743.0,adwords,27.0
412420000000.0,2d835fe2-ec34-476b-8c0c-ecb921553462,Acapulco de Juárez,Windows,Chrome 102,Web,Guerrero,685.0,1989-06-23,0.0,VERDADERO,1.0,0.0,7400.0,590.0,adwords,34.0
412787000000.0,6ac940a0-bf8a-4ae4-aac8-09ff850d6646,Puebla City,Windows,Chrome 102,Web,Puebla,686.0,1997-05-27,0.0,VERDADERO,1.0,1.0,2160.0,410243.0,adwords,26.0
412336000000.0,bb32bef9-2918-4be7-b888-b00ef3892d31,Puebla City,Android,Chrome Mobile 102,Web,Puebla,689.0,1960-11-15,0.0,VERDADERO,9.0,2.0,356200.0,236150.0,adwords,63.0
308681000000.0,01bebcdd-0f17-4da1-b6b1-380607c95e60,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,627.0,1994-09-17,0.0,VERDADERO,5.0,1.0,38633.0,56925.0,adwords,29.0
284159000000.0,84ab50db-552e-4b59-9ff3-9bc41df96b67,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,658.0,1999-09-30,0.0,VERDADERO,2.0,0.0,35600.0,21783.0,adwords,24.0
383138000000.0,f0c6f999-74af-4582-9218-749cf18f5a7a,General Escobedo,Android,Chrome Mobile 102,Web,Nuevo León,603.0,1994-04-12,0.0,VERDADERO,2.0,0.0,10400.0,2670.0,,29.0
412451000000.0,ff0abb71-c7e2-44aa-a459-e037ca3cbdae,Guadalajara,Apple iPhone,GSA 213,Web,Jalisco,659.0,1969-05-01,0.0,VERDADERO,2.0,0.0,16400.0,6928.0,adwords,54.0
373530000000.0,a33e06af-3a78-4fc7-8e2b-2ed1d9c71453,Mexico City,Android,Chrome Mobile 94,Web,Mexico City,684.0,2000-05-11,0.0,VERDADERO,1.0,0.0,8000.0,0.0,adwords,23.0
412337000000.0,241a2892-2660-41eb-822c-276e2296e72f,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,697.0,1978-01-21,0.0,VERDADERO,3.0,2.0,22900.0,117356.0,adwords,45.0
411367000000.0,d7b4ff08-e2d4-424c-90ae-42e1cf036533,Puebla City,Android,Chrome Mobile 102,Web,Puebla,685.0,1987-02-19,0.0,VERDADERO,1.0,1.0,500.0,15000.0,adwords,36.0
412285000000.0,28436121-4d60-443a-9f7f-ae1b74c68dbd,Apodaca,Android,Chrome Mobile 102,Web,Nuevo León,668.0,1999-01-09,0.0,VERDADERO,1.0,1.0,20300.0,82405.0,adwords,24.0
203451000000.0,cc1e2c39-f685-49c8-8bb3-4ec55169e5a7,Chicago,Android,Chrome Mobile 102,Web,Illinois,654.0,1997-07-07,0.0,VERDADERO,1.0,1.0,14500.0,198911.0,adwords,26.0
410184000000.0,45219230-2d23-484e-a0b4-2fd81aa15452,Tequixquiac,Android,Chrome Mobile 102,Web,México,659.0,1979-06-19,0.0,VERDADERO,1.0,1.0,9000.0,32679.0,google2,44.0
411981000000.0,1f71f678-e13c-4bde-8889-1b1c7ee17977,Mexico City,Apple iPhone,GSA 210,Web,Mexico City,613.0,1977-12-16,0.0,VERDADERO,2.0,0.0,57540.0,23489.0,adwords,46.0
412439000000.0,1db9425c-a8cc-4349-87b4-1835afc2b52e,,Android,Chrome Mobile 102,Web,Sinaloa,692.0,1992-09-17,0.0,VERDADERO,2.0,1.0,26900.0,365062.0,,31.0
375755000000.0,945b0e72-a085-4085-88ad-a4ee2c812f92,Coyoacán,Android,Chrome Mobile 99,Web,Mexico City,648.0,1996-05-14,0.0,VERDADERO,2.0,0.0,7000.0,2556.0,blog,27.0
412725000000.0,a75c93e4-5536-4512-9b15-918de8ca4e0d,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,648.0,1999-09-22,0.0,VERDADERO,4.0,0.0,17000.0,1.0,adwords,24.0
397653000000.0,23475874-610b-489b-bc50-fef4ecb1703d,Zacatecas City,Android,Chrome Mobile 102,Web,Zacatecas,664.0,1996-07-25,0.0,VERDADERO,2.0,0.0,7570.0,1620.0,adwords,27.0
412469000000.0,592d865f-47b1-406a-ad96-081036081563,Guadalupe Trujillo,Android,Chrome Mobile 101,Web,Zacatecas,663.0,1998-08-02,0.0,VERDADERO,1.0,0.0,9000.0,6816.0,adwords,25.0
412884000000.0,655589d6-9ea4-4fa7-bc29-c887064e1042,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,669.0,1982-07-02,0.0,VERDADERO,5.0,3.0,22000.0,99765.0,adwords,41.0
412806000000.0,10d30cff-3267-4e4f-ba72-4358a1932ea3,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,659.0,1972-06-27,0.0,VERDADERO,2.0,0.0,14000.0,2017.0,adwords,51.0
412398000000.0,9e8500d7-0cc7-48c6-9791-6e8f4a3018e4,Culiacán,Windows,Opera 86,Web,Sinaloa,628.0,1997-07-08,0.0,VERDADERO,2.0,0.0,1101.0,0.0,adwords,26.0
412973000000.0,21dffb32-356a-4f73-91e5-19ddf884029f,Heroica Matamoros,Windows,Chrome 102,Web,Tamaulipas,657.0,2000-05-30,0.0,VERDADERO,1.0,0.0,5500.0,3142.0,,23.0
193488000000.0,146d007d-68c5-4698-9d7c-2fd49605e4ec,Medellín,Windows,Chrome 102,Web,Antioquia,680.0,1994-05-28,0.0,VERDADERO,7.0,0.0,122300.0,38227.0,rocket,29.0
411425000000.0,1a86e75a-9f2a-4155-926b-8e671bb0fe3b,Aguascalientes,Android,Chrome Mobile 102,Web,Aguascalientes,724.0,1995-05-29,0.0,VERDADERO,1.0,0.0,4000.0,0.0,adwords,28.0
188331000000.0,cecedc37-9e35-4fbf-a18f-d36642aec854,Puebla City,Apple iPhone,Mobile Safari 15,Web,Puebla,508.0,2000-06-29,0.0,VERDADERO,2.0,0.0,4600.0,3986.0,,23.0
411939000000.0,f43c10d1-7c62-4fed-a339-f700cf1f0cd2,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,688.0,1985-01-14,0.0,VERDADERO,2.0,0.0,36710.0,1492.0,adwords,38.0
412921000000.0,da114a77-c4eb-4e65-aa88-5da4c3df231c,,Windows,Chrome 102,Web,Arizona,684.0,1978-02-05,0.0,VERDADERO,2.0,2.0,14400.0,47484.0,adwords,45.0
411433000000.0,68ef60a2-c7da-44ca-8ea5-d34f1616423c,Los Reyes Acatlixhuayan,Windows,Chrome 102,Web,México,700.0,1987-02-25,0.0,VERDADERO,1.0,1.0,5000.0,19128.0,,36.0
411933000000.0,4b704678-0302-4a8d-89a9-0ee62bdbb6bd,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,657.0,1996-05-02,0.0,VERDADERO,1.0,0.0,13800.0,6693.0,adwords,27.0
412978000000.0,04ed017f-35ab-4611-ba72-411ed7b89f66,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,703.0,1996-09-07,0.0,VERDADERO,1.0,0.0,80000.0,26749.0,adwords,27.0
411979000000.0,4dc1bb37-ac4e-4016-8c14-81a0f85ce959,Piedras Negras,Windows,Chrome 102,Web,Coahuila,724.0,1982-07-09,0.0,VERDADERO,1.0,0.0,700.0,0.0,,41.0
411873000000.0,119b2194-eedb-4274-bbb5-17bc542d6636,Mexico City,Windows,Chrome 102,Web,Mexico City,686.0,1983-12-09,0.0,VERDADERO,5.0,0.0,248900.0,23497.0,,40.0
411917000000.0,348182a3-f126-426b-af87-1f2fa7493311,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,684.0,1991-04-28,0.0,VERDADERO,1.0,0.0,9509.0,0.0,adwords,32.0
401094000000.0,a41f636f-eee4-4e51-bfcb-7bba1e92d097,Manzanillo,Android,Chrome Mobile 102,Web,Colima,642.0,1988-08-21,0.0,VERDADERO,1.0,1.0,25000.0,89813.0,adwords,35.0
301219000000.0,ba02b76b-8429-43b2-9608-b3f5e344bddb,Mexico City,Android,Chrome Mobile 95,Web,Mexico City,654.0,2000-02-06,0.0,VERDADERO,1.0,1.0,39100.0,44697.0,adwords,23.0
411160000000.0,21c01673-df8a-41e4-82b5-0b252fe168e5,Gustavo Adolfo Madero,Android,Chrome Mobile 94,Web,Mexico City,698.0,1985-09-10,0.0,VERDADERO,1.0,0.0,10000.0,2349.0,adwords,38.0
412352000000.0,08afb24f-29dc-472b-9dd5-7cf402a6e039,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,660.0,1985-06-07,0.0,VERDADERO,2.0,3.0,11000.0,97502.0,adwords,38.0
411954000000.0,68e4d7b4-2fe7-457f-90d4-0e6f33b3a145,Ixtapa-Zihuatanejo,Windows,Chrome 102,Web,Guerrero,630.0,1997-10-06,0.0,VERDADERO,1.0,0.0,6000.0,5871.0,adwords,26.0
407507000000.0,dae77057-8c48-45fa-b74d-0d87afba2e35,,Android,Chrome Mobile 102,Web,Jalisco,654.0,1973-06-02,0.0,VERDADERO,1.0,3.0,2000.0,313100.0,adwords,50.0
409521000000.0,4e233850-ebf7-4176-befb-a4a81dc02eb2,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,621.0,1992-01-17,0.0,VERDADERO,2.0,2.0,9300.0,31168.0,,31.0
412031000000.0,8614ee8c-0c41-4644-b077-0db83023d83c,Ecatepec,Android,Chrome Mobile 102,Web,México,651.0,2000-04-25,0.0,VERDADERO,2.0,1.0,2500.0,23526.0,,23.0
412033000000.0,c3c4885c-8351-4b98-8d1b-4296c5fd9d45,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,695.0,1975-04-29,0.0,VERDADERO,2.0,0.0,15000.0,2920.0,adwords,48.0
412302000000.0,0171d5ba-3d21-441b-87b0-c0fa96dbcb36,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,711.0,1997-11-25,0.0,VERDADERO,1.0,1.0,7500.0,0.0,adwords,26.0
412028000000.0,ae450a0d-498d-44ec-95e5-7087e89ebca7,Iztapalapa,Windows,Chrome 102,Web,Mexico City,715.0,1985-08-08,0.0,VERDADERO,5.0,0.0,130830.0,51142.0,adwords,38.0
411839000000.0,b683b33d-1a12-4931-bb36-bcd5f9882d16,Cuquio,Android,Chrome Mobile 102,Web,Jalisco,610.0,1995-08-19,0.0,VERDADERO,1.0,1.0,28600.0,159462.0,adwords,28.0
412708000000.0,41714708-8aca-4b5e-bddd-93d9dc23edf2,Manzanillo,Windows,Chrome 102,Web,Colima,708.0,1965-09-28,0.0,VERDADERO,1.0,1.0,34308.0,36466.0,adwords,58.0
412889000000.0,77e44b36-23c3-4472-97a0-076f8a694711,San Pedro,Android,Chrome Mobile 102,Web,Nuevo León,647.0,1983-08-26,0.0,VERDADERO,6.0,1.0,83900.0,64277.0,adwords,40.0
411898000000.0,b52edeb0-54e9-4044-8f6f-de8ee97fa92c,Monterrey,Android,Chrome Mobile 101,Web,Nuevo León,661.0,1989-05-27,0.0,VERDADERO,2.0,1.0,49100.0,30915.0,adwords,34.0
274238000000.0,51622db2-5084-4b88-b835-0594c1e35972,Toluca,Android,Chrome Mobile 102,Web,México,660.0,1999-08-07,0.0,VERDADERO,2.0,0.0,10000.0,3668.0,adwords,24.0
412470000000.0,88dae3cc-6e2f-4c5f-ad25-10bd3792e871,Tijuana,Android,Chrome Mobile 102,Web,Baja California,642.0,2001-09-22,0.0,VERDADERO,1.0,0.0,4500.0,4143.0,adwords,22.0
412871000000.0,0e4f8080-d8ac-42d1-8878-1ba785f587b2,San Nicolás de los Garza,Windows,Edge 102,Web,Nuevo León,691.0,1988-10-07,0.0,VERDADERO,2.0,0.0,19500.0,5385.0,,35.0
411950000000.0,389a6ad6-2689-4d93-9009-748f607a2461,Puebla City,Android,Samsung Browser 17,Web,Puebla,718.0,1985-01-21,0.0,VERDADERO,1.0,0.0,15600.0,7786.0,,38.0
410543000000.0,0afa9dba-a25d-4ee1-9c1a-376fa1634833,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,599.0,1999-07-29,0.0,VERDADERO,1.0,0.0,3000.0,4986.0,adwords,24.0
265912000000.0,e5b1478f-4856-496d-9ffd-684806267c26,Monterrey,Android,Chrome Mobile 94,Web,Nuevo León,505.0,1991-09-08,0.0,VERDADERO,1.0,2.0,10000.0,28300.0,adwords,32.0
411932000000.0,deeb08c1-5449-462d-bbca-94546978b9a8,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,695.0,1973-08-25,0.0,VERDADERO,1.0,0.0,69000.0,58142.0,,50.0
411932000000.0,6639dbd7-7b57-4797-8f87-d368d8db1970,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,644.0,1996-01-22,0.0,VERDADERO,6.0,1.0,39920.0,82149.0,,27.0
411418000000.0,8d046d75-7107-49ae-8cee-6c156bb13aeb,Monterrey,Apple iPhone,Mobile Safari 15,Web,Nuevo León,654.0,1999-02-03,0.0,VERDADERO,1.0,0.0,14400.0,13672.0,adwords,24.0
388300000000.0,7309e78f-960c-4d0d-b01f-6a7d8688e9b6,Alvaro Obregon,Windows,Chrome 102,Web,Mexico City,660.0,1998-02-23,0.0,VERDADERO,2.0,0.0,7000.0,1535.0,adwords,25.0
411493000000.0,a7037d2f-908e-4b9e-bab9-898922b32d69,,Android,Chrome Mobile 102,Web,,685.0,1989-11-09,0.0,VERDADERO,1.0,2.0,2000.0,425751.0,adwords,34.0
401488000000.0,3eb24339-c933-417a-9b3c-2c903879f95f,Mexicali,Android,Chrome Mobile 102,Web,Baja California,664.0,1998-02-09,0.0,VERDADERO,1.0,1.0,21000.0,34844.0,adwords,25.0
411855000000.0,85dfa358-11a8-4e8a-9d0f-55f8b58fa327,Torreón,Android,Chrome Mobile 102,Web,Coahuila,664.0,1955-10-23,0.0,VERDADERO,3.0,1.0,52800.0,75310.0,,68.0
411510000000.0,9cdfb57c-e295-4ec0-81cd-ab3843fa2276,San Luis Potosí City,Android,Chrome Mobile 101,Web,San Luis Potosí,721.0,1995-01-03,0.0,VERDADERO,1.0,0.0,188768.0,0.0,adwords,28.0
410722000000.0,0c4030d1-5e72-4e96-be47-b0f44a7a6b4f,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,643.0,1964-02-05,0.0,VERDADERO,1.0,0.0,1500.0,1450.0,,59.0
411898000000.0,2aba82b6-92df-4114-a958-955ca38a5ec7,Tlalpan,Android,Chrome Mobile 101,Web,Mexico City,637.0,1988-10-26,0.0,VERDADERO,2.0,1.0,11300.0,13727.0,adwords,35.0
389689000000.0,4db9f930-9f9c-4336-9d9d-341d4b6ffe59,General Escobedo,Android,Chrome Mobile 102,Web,Nuevo León,724.0,1972-12-24,0.0,VERDADERO,1.0,1.0,63000.0,454163.0,adwords,51.0
411857000000.0,5bc56dad-629c-47ac-b3f6-c70151fb5f11,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,686.0,1989-10-16,0.0,VERDADERO,2.0,0.0,2500.0,405.0,adwords,34.0
399651000000.0,7dbbf74f-86d5-4b33-8890-ae55464d47dd,Papantla de Olarte,Android,Chrome Mobile 102,Web,Veracruz,698.0,1971-11-23,0.0,VERDADERO,2.0,1.0,13100.0,198372.0,google2,52.0
412410000000.0,018ff302-8f5f-422a-9818-9e3c1b86fcc0,Irapuato,Windows,Chrome 102,Web,Guanajuato,680.0,1980-03-16,0.0,VERDADERO,3.0,2.0,68500.0,262220.0,,43.0
280743000000.0,d20e13e2-6683-4fb7-9394-d36d7280b0bd,,Windows,Chrome 102,Web,Nuevo León,528.0,1997-06-28,0.0,VERDADERO,2.0,0.0,1001.0,0.0,blog,26.0
412369000000.0,513243f7-a192-4584-a4a2-ecb889ce94c0,Tijuana,Android,Chrome Mobile 102,Web,Baja California,655.0,1981-03-30,0.0,VERDADERO,11.0,3.0,846400.0,949904.0,rocket,42.0
411259000000.0,885dbde9-19b7-4230-83a4-384558e05206,Guadalajara,Apple iPhone,Mobile Safari 14,Web,Jalisco,673.0,1981-10-06,0.0,VERDADERO,6.0,0.0,102100.0,68119.0,adwords,42.0
412956000000.0,cb6edd01-01ce-4ecf-8e79-3a950dce7b56,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,665.0,1996-11-30,0.0,VERDADERO,1.0,1.0,5000.0,154856.0,adwords,27.0
371587000000.0,caa4f56b-53b3-46c9-804a-5178acce1231,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,645.0,2003-04-18,0.0,VERDADERO,2.0,0.0,2500.0,411.0,adwords,20.0
404297000000.0,b8676c6b-45a8-4e7f-8b7c-3cb1832a3d41,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,666.0,1997-12-18,0.0,VERDADERO,2.0,0.0,20000.0,11512.0,rocket,26.0
229786000000.0,e1d9e9ad-5373-449f-a80c-c92e8639c82b,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,702.0,1994-03-28,0.0,VERDADERO,4.0,0.0,10400.0,3233.0,,29.0
412687000000.0,7f9bc9d0-790c-4a8a-9375-033e6a67221b,Poza Rica de Hidalgo,Android,Chrome Mobile 102,Web,Veracruz,647.0,2001-02-14,0.0,VERDADERO,2.0,0.0,2500.0,2305.0,adwords,22.0
412367000000.0,30059b26-31fb-4be9-8b4a-e081cd2929bd,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,672.0,1968-01-04,0.0,VERDADERO,1.0,1.0,2000.0,232347.0,adwords,55.0
