amplitude_id,user_id,city,device,os,platform,region,gp:BCS,gp:Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source
2.52004E+11,e739184b-f645-4a08-bbc6-afe2631cd4b8,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,644,,,VERDADERO,,,,,adwords
4.12909E+11,00fcbf46-7502-4209-a2d7-8bbad11163ef,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,532,1972-10-30,81809,VERDADERO,2,1,41769,-22382,adwords
4.12214E+11,,Gustavo Adolfo Madero,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,
4.1284E+11,,Ciudad Benito Juarez,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,google2
4.12074E+11,,San Luis Potosí City,Apple iPhone,GSA 213,Web,San Luis Potosí,,,,,,,,,adwords
4.11739E+11,,Chicoloapan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.1136E+11,26d47d10-fca0-4fcc-a6d5-36e460429d83,General Escobedo,Android,Chrome Mobile 91,Web,Nuevo León,,,,,,,,,adwords
3.83602E+11,,Ecatepec,Android,Samsung Browser 11,Web,México,,,,,,,,,
4.12946E+11,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
4.12209E+11,52cda1dc-f31e-44e3-a469-2085c2e2574e,Cuautitlan,Apple iPhone,Chrome Mobile 102,Web,México,,1996-11-15,,,,,,,adwords
4.11811E+11,,Nacajuca,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,rocket
4.11834E+11,,Ixtaczoquitlan,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.12472E+11,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
3.63452E+11,,Guanajuato City,Android,Chrome Mobile 101,Web,Guanajuato,,,,,,,,,tiktok
4.01943E+11,21b2b4b5-b817-48f1-8b1a-f36a05521b94,Tultepec,Android,Chrome 92,Web,México,9,2001-11-15,,VERDADERO,,,,,
4.12267E+11,,Ecatepec,Windows,Chrome 102,Web,México,,,,,,,,,adwords
4.12037E+11,,Mexico City,Apple iPhone,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11917E+11,,Cuernavaca,Android,Chrome Mobile 102,Web,Morelos,,,,,,,,,
4.12722E+11,7bc01e5d-cd5f-4025-8756-293a311c58e9,Tingambato,Apple iPhone,GSA 213,Web,Michoacán,545,1983-09-09,173714,VERDADERO,1,0,9300,-159079,adwords
4.11383E+11,,Xochimilco,Android,Chrome Mobile 92,Web,Mexico City,,,,,,,,,adwords
4.11319E+11,,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords
4.11781E+11,,Ciudad del Carmen,Android,Chrome Mobile 102,Web,Campeche,,,,,,,,,adwords
2.31622E+11,380be0fd-7025-42bf-8b71-f1efbac2008b,,Windows,Chrome 102,Web,,9,,,VERDADERO,,,,,adwords
4.11823E+11,,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords
4.11996E+11,b6171466-6466-4f67-b247-55983fde942e,Queretaro,Windows,Chrome 102,Web,Querétaro,661,1981-10-02,0,VERDADERO,0,0,,0,adwords
4.10249E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
3.83486E+11,,General Escobedo,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,rocket
4.1242E+11,30ec1457-f633-4553-b30e-6ea0c064c927,Guadalajara,Windows,Chrome 102,Web,Jalisco,,,,,,,,,adwords
2.18004E+11,e91c000f-23cd-45b8-90fe-5620bdfaa59f,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,673,1993-05-16,0,VERDADERO,0,2,,442574,blog
4.11511E+11,57d23eed-dccd-440e-948b-2487d48225cb,Oaxaca City,Windows,Chrome 102,Web,Oaxaca,610,,,,,,,,google2
4.12838E+11,0c8ca949-5175-4906-97a3-13fb15bf0730,Querétaro City,Android,Chrome Mobile 101,Web,Querétaro,657,1991-04-26,0,VERDADERO,0,2,,65731,adwords
4.12825E+11,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.11977E+11,6ec8b1af-71dc-4601-8fd8-8c63d60ed03e,Guanajuato City,Windows,Chrome 102,Web,Guanajuato,670,1954-09-17,0,VERDADERO,1,0,4000,1985,
4.1137E+11,95ca9729-e4de-4b06-8388-416236cec64e,Aguascalientes,Android,Chrome Mobile 101,Web,Aguascalientes,,1983-11-27,,,,,,,adwords
4.12354E+11,,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,,,,,,,,,
4.11494E+11,f03f21fa-f9c2-4793-b5a5-e7f4ed0aaa60,León,Android,Samsung Browser 16,Web,Guanajuato,,1974-11-07,,,,,,,adwords
3.51646E+11,2b486e35-d9f4-4109-be90-bc1b62a4b16e,Villahermosa,Android,Chrome Mobile 100,Web,Tabasco,583,1996-08-19,13733,VERDADERO,0,1,,0,adwords
4.12007E+11,639c2c4e-866e-400c-aea3-b1dff7a0583c,Heroica Matamoros,Android,Chrome Mobile 102,Web,Tamaulipas,552,1998-06-27,21671,VERDADERO,0,1,,0,adwords
4.11476E+11,,Zapopan,Android,Chrome Mobile 95,Web,Jalisco,,,,,,,,,adwords
4.11795E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
4.12944E+11,c7096b10-c8f8-46f5-a12f-197ff077be3a,Guadalajara,Android,Chrome Mobile 101,Web,Jalisco,659,1985-07-11,0,VERDADERO,0,0,,0,adwords
4.12934E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
3.95313E+11,02748d81-fd46-45f5-9dfb-674290a6ccf0,Mexico City,Windows,Firefox 101,Web,Mexico City,669,1996-11-19,0,VERDADERO,1,2,15000,48285,adwords
4.11459E+11,,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.1202E+11,f5fdc538-2e52-481e-a030-e5166358bda9,Puebla City,Android,Chrome Mobile 102,Web,Puebla,9,2003-05-25,,VERDADERO,,,,,
4.08607E+11,4a79e7ee-5f58-4c70-9815-b228955e7824,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,668,1974-07-23,0,VERDADERO,0,0,,0,adwords
3.89679E+11,45aad628-3b01-428a-a483-563f0304230c,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,663,,,,,,,,google2
4.12002E+11,18b69972-2622-472e-aad5-ff5fe5b3a6cd,Ecatepec,Android,Chrome Mobile 92,Web,México,679,1994-01-17,0,VERDADERO,0,0,,0,adwords
4.11819E+11,,Mexico City,Apple iPhone,GSA 213,Web,Mexico City,,,,,,,,,adwords
3.66357E+11,3d5ce9c1-46c0-4a22-9b0b-9c10aaf3a229,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,8,1997-03-15,5936,VERDADERO,,,,0,adwords
4.12369E+11,,Tecamac,Android,Chrome Mobile 102,Web,México,,,,,,,,,
2.39038E+11,2710d3d4-f13b-4884-907e-22ca0bff65ef,Ciudad Juárez,Android,Chrome Mobile 100,Web,Chihuahua,638,1992-08-14,3421,VERDADERO,,,,0,adwords
4.12221E+11,7e8f6c3a-a51f-4a2b-b32f-fd35fea043b9,Tijuana,Android,Samsung Browser 16,Web,Baja California,,1988-10-30,,,,,,,rocket
4.13028E+11,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,
4.1247E+11,,Miguel Hidalgo,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
4.11773E+11,,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords
4.12264E+11,194a78fd-89e6-4cd1-8e54-9d4e2011ab66,Valle de Zaragoza,Android,Chrome Mobile 102,Web,Chihuahua,633,1977-09-09,490,VERDADERO,1,3,8500,92475,adwords
4.12729E+11,,Monterrey,Windows,Chrome 102,Web,Nuevo León,,,,,,,,,
2.87557E+11,01e107b9-c3c5-4688-9d30-222741a82056,Guadalajara,Android,Chrome Mobile 79,Web,Jalisco,604,1996-08-21,9189,VERDADERO,,,1,64260,adwords
4.11865E+11,5e0c8193-3274-4e03-b966-9b6242708c57,,Windows,Chrome 102,Web,Nuevo León,,1976-01-09,,VERDADERO,,,,,adwords
4.11558E+11,02b3b67c-e631-4061-9b76-a8133b879652,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,500,1998-07-03,76803,VERDADERO,1,3,9900,0,adwords
4.12186E+11,,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,,,,,,,,,adwords
4.11937E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,
4.11811E+11,,Guadalajara,Apple iPhone,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12763E+11,,Mexico City,Apple iPhone,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12347E+11,792249c8-b3fa-49dd-9e09-09353487f574,Durango,Windows,Firefox 83,Web,Durango,,,,,,,,,adwords
4.13021E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
3.84692E+11,66ece7d9-f571-43ba-8ba0-006a4836a573,Monterrey,Windows,Chrome 100,Web,Nuevo León,571,1998-01-03,0,VERDADERO,,,5000,4887,adwords
4.12251E+11,,Tlalpan,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,rocket
4.1209E+11,,Guadalajara,Mac,Chrome 102,Web,Jalisco,,,,,,,,,adwords
2.7273E+11,a73ff9d8-0b8f-4f18-9445-0863c0ef3050,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,532,1993-07-30,1814,VERDADERO,,,1814,0,adwords
4.12179E+11,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
4.11805E+11,6442eae0-ce7f-4f65-bfa7-324af83acae3,Montreal,Android,Chrome Mobile 102,Web,Quebec,575,1994-12-12,12617,VERDADERO,0,3,,96442,adwords
4.12299E+11,174678d4-e1c9-469d-ba11-8a3a66a2bd3e,Coatzacoalcos,Android,Chrome Mobile 102,Web,Veracruz,538,,,,,,,,google2
4.12042E+11,00e53b03-8204-4ea5-b5ec-b23588c53a55,Campeche,Android,Chrome Mobile 102,Web,Campeche,689,1985-12-07,0,VERDADERO,0,1,,144261,adwords
4.11936E+11,d0a8c7fd-7b1a-42f8-b334-9d7fade42e8d,Centro,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords
2.01167E+11,54ae4003-cef8-4e69-a063-d52ff27d1773,Córdoba,Android,Chrome Mobile 101,Web,Veracruz,8,1987-10-04,0,VERDADERO,0,0,,0,adwords
4.12329E+11,03c6892b-7f0a-47db-8a33-98f739a03eda,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,730,1971-03-16,0,VERDADERO,1,0,12000,0,adwords
4.12261E+11,221e0b60-4670-4028-923c-16614fc8ed3d,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,616,1983-05-23,0,VERDADERO,1,0,26000,27948,adwords
4.12354E+11,f94713d8-62d3-47fd-b439-0bd1f4f5881b,Tijuana,Android,Chrome Mobile 102,Web,Baja California,520,1993-11-27,28694,VERDADERO,0,3,,0,adwords
4.12966E+11,,Heroica Matamoros,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,adwords
4.12444E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.11872E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
3.9914E+11,667600c2-4709-49c1-aae1-64e6b90ea7c3,Fresnillo,Android,Chrome Mobile 102,Web,Zacatecas,572,1998-03-30,41333,VERDADERO,0,5,,2176,google2
3.44337E+11,ee47fc76-f104-46ce-bd0f-7687ea2e807f,Culiacán,Android,Chrome Mobile 83,Web,Sinaloa,,,,,,,,,rocket
4.12384E+11,432f59d8-db6a-4ba5-ac5b-66c018fece0b,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,615,1983-09-15,29672,VERDADERO,1,6,11000,227525,adwords
4.12397E+11,,Reynosa,Apple iPhone,Mobile Safari 14,Web,Tamaulipas,,,,,,,,,rocket
4.12379E+11,,Chalco,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.10672E+11,,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,rocket
4.10586E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.11686E+11,,,Android,Chrome Mobile 101,Web,,,,,,,,,,
4.12782E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.11907E+11,,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords
4.12468E+11,,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,adwords
4.12328E+11,bbe7f329-baed-4409-a333-e1c67e34592b,Ciudad Juárez,Apple iPhone,GSA 209,Web,Chihuahua,,,,,,,,,adwords
4.11999E+11,024fbf19-1e38-4798-b520-a0b29068e674,Tlalnepantla,Android,Chrome Mobile 102,Web,México,9,1985-08-25,,VERDADERO,,,,,adwords
4.12808E+11,b83568f2-5f30-4b47-90e1-affc225ca275,San Nicolás de los Garza,Android,Chrome Mobile 91,Web,Nuevo León,,,,,,,,,google2
4.11833E+11,9cfeabe7-c16a-4775-bd79-35805f3b3846,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,649,1991-12-02,0,VERDADERO,3,0,42500,18150,adwords
4.12964E+11,,Irapuato,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords
4.12965E+11,642acfef-3a09-4f60-bc0a-5cf494f9dcc0,San Agustin Tlaxiaca,Android,Chrome Mobile 102,Web,Hidalgo,621,1981-07-16,435,VERDADERO,2,1,41200,48950,adwords
4.12352E+11,77d851ae-c80a-4580-9d9b-66854249cd09,Magdalena Contreras,Android,Chrome Mobile 101,Web,Mexico City,8,1982-08-10,0,VERDADERO,,,,0,
4.11757E+11,,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12892E+11,,Chihuahua City,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords
4.11971E+11,,Durango,Android,Chrome Mobile 102,Web,Durango,,,,,,,,,adwords
4.12287E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12316E+11,2fc12368-5642-40dd-8f54-483f953533ae,Guadalajara,Windows,Chrome 102,Web,Jalisco,605,1992-02-27,550,VERDADERO,3,1,11000,9954,
4.12131E+11,,Monterrey,Apple iPhone,Mobile Safari 15,Web,Nuevo León,,,,,,,,,adwords
4.12174E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11992E+11,3076f1f4-5bf1-476a-a3ba-e4f273f7e46d,Guanajuato City,Windows,Chrome 102,Web,Guanajuato,571,1958-01-22,16002,VERDADERO,1,2,1100,26735,
4.12528E+11,,Puebla,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,
3.26429E+11,633b820e-df5c-43cd-87db-5d17738abfd4,Azcapotzalco,Android,Chrome Mobile 92,Web,Mexico City,658,1993-12-02,0,VERDADERO,2,0,8350,728,adwords
2.08013E+11,bc3c6668-bf85-4f11-88c5-1b6546b5b4f5,San Salvador,Android,Chrome Mobile 102,Web,Departamento de San Salvador,,1992-05-14,,VERDADERO,,,,,blog
4.12082E+11,,Salvador Escalante,Android,Chrome Mobile 102,Web,Michoacán,,,,,,,,,
4.12777E+11,,Aguascalientes,Windows,Chrome 102,Web,Aguascalientes,,,,,,,,,adwords
4.12045E+11,,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.10631E+11,3c16e173-4657-48bf-9367-bde256fe421a,Hermosillo,Android,Chrome Mobile 101,Web,Sonora,624,1999-04-20,1252,VERDADERO,0,1,,3208,adwords
4.11397E+11,3997b1a0-73db-4b81-89dc-9cf5246ad5bb,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords
4.11958E+11,,Ciudad Delicias,Windows,Chrome 102,Web,Chihuahua,,,,,,,,,adwords
4.11575E+11,,Azcapotzalco,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12786E+11,b140acca-d96e-4d06-9b58-67b783079367,Cabo San Lucas,Android,Chrome Mobile 102,Web,Baja California Sur,641,1971-07-12,36081,VERDADERO,0,2,,7050,adwords
3.80203E+11,95929ae9-d8f9-4543-a598-59d57b0573bf,Tlalnepantla,Android,Chrome Mobile 102,Web,México,623,1999-07-05,0,VERDADERO,2,0,6900,1797,adwords
4.11782E+11,d05357d5-e8d1-4b27-aea6-67f92127f3ab,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,487,1989-06-13,28003,VERDADERO,1,5,1500,1979,adwords
4.11844E+11,4feb1102-f1ea-497a-8df5-e0f6032a91e8,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,,1989-10-20,,,,,,,adwords
4.11414E+11,,,Windows,Chrome 97,Web,Washington,,,,,,,,,
3.87043E+11,fe94f663-9ddc-463d-8a31-3713b576988b,Acapulco de Juárez,Android,Chrome 92,Web,Guerrero,527,1995-05-14,74526,VERDADERO,3,0,62037,0,google2
4.11557E+11,0f533864-dc6e-4b62-b311-3393c558f419,Coyoacán,Android,Chrome Mobile 102,Web,Mexico City,565,1986-03-16,36388,VERDADERO,0,3,,-7494,adwords
4.11371E+11,0c6942be-c605-4bd5-8091-4fce63244537,,Android,Chrome Mobile 91,Web,,,1985-03-23,,,,,,,
4.11884E+11,,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords
4.03241E+11,,Tijuana,Android,Chrome Mobile 96,Web,Baja California,,,,,,,,,rocket
4.12479E+11,,Tlalnepantla,Android,Chrome Mobile 85,Web,México,,,,,,,,,
4.12942E+11,f2f26ee5-69c7-4a1b-a675-bb6313110800,Monclova,Android,Chrome Mobile 102,Web,Coahuila,8,1997-05-29,0,VERDADERO,,,5500,4081,adwords
4.12688E+11,,Tepotzotlan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12245E+11,,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,,,,,,,,,adwords
4.12809E+11,4f698c45-8202-42a2-91cb-ac83c62ac51d,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,653,1985-09-19,0,VERDADERO,0,1,,6089,adwords
3.97134E+11,4d1f6463-1d34-49f5-b0b3-fec726e88a40,Lazaro Cardenas,Windows,Chrome 102,Web,Michoacán,680,1998-05-01,0,VERDADERO,0,0,,0,adwords
4.11433E+11,84107763-8486-4cf5-a3b9-70bf26a601ac,Ciudad de Huajuapan de Leon,Android,Chrome Mobile 101,Web,Oaxaca,679,1990-11-25,0,VERDADERO,0,1,,0,adwords
4.11418E+11,16ad6a46-66ab-4139-b573-b9193055895f,Ensenada,Android,Chrome Mobile 102,Web,Baja California,544,1991-08-16,17564,VERDADERO,1,0,9500,0,adwords
4.12482E+11,,Xalapa,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.07911E+11,,Venustiano Carranza,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11985E+11,24c54e0d-a357-4fba-838a-2aaf38992145,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,647,1985-10-07,0,VERDADERO,0,0,,710,adwords
4.12978E+11,,Juarez,Android,Chrome Mobile 102,Web,Quintana Roo,,,,,,,,,adwords
3.30225E+11,f8668cfc-3bc9-4806-ae98-d91fa1d50bfa,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,8,1998-12-23,6456,VERDADERO,,,,0,adwords
4.11514E+11,,,Android,Chrome Mobile 101,Web,Puebla,,,,,,,,,
4.1268E+11,,,Chromium OS,Chrome 102,Web,,,,,,,,,,
4.11923E+11,2b952ce4-bc6e-46c3-bfea-0413c1da0155,,Android,Chrome Mobile 94,Web,Jalisco,,,,,,,,,adwords
3.78375E+11,3afce2fc-5e73-43b9-9aa2-ca621c6d2b2c,Boca del Rio,Android,Chrome Mobile 102,Web,Veracruz,564,2002-01-03,9798,VERDADERO,1,3,9900,0,adwords
4.11823E+11,,Tuxtla Gutiérrez,Windows,Chrome 102,Web,Chiapas,,,,,,,,,adwords
4.11777E+11,,Huimanguillo,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords
4.12455E+11,afbb451a-764a-42b8-a9f5-1e33fa14601f,Saltillo,Android,Chrome Mobile 102,Web,Coahuila,9,1990-10-31,,VERDADERO,,,,,adwords
4.12399E+11,,,Android,Facebook 362,Web,Jalisco,,,,,,,,,rocket
4.129E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12998E+11,7a6ed035-ff88-482f-9c01-ebaa6a14a790,León,Windows,Firefox 101,Web,Guanajuato,9,1972-01-10,,VERDADERO,,,,,
4.11789E+11,,Ecatepec,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords
4.12377E+11,d020592d-bcdc-4e05-8e40-ee535c69ebdb,Zumpango,Android,Samsung Browser 17,Web,México,,,,,,,,,
4.12405E+11,1bd62a08-6885-46b5-9a7f-32c4f6fd7dfc,Salamanca,Android,Chrome Mobile 102,Web,Guanajuato,552,1981-12-09,13275,VERDADERO,0,2,,197920,adwords
4.12031E+11,,Córdoba,Apple iPhone,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords
4.12088E+11,,Tlalpan,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords
4.11379E+11,d6369056-3e40-4753-9d24-f49373bccd88,Chalco,Android,Chrome Mobile 101,Web,México,545,1993-07-17,106705,VERDADERO,1,3,7300,-18979,adwords
4.12036E+11,efa4b845-95ee-428d-939d-4a564024725a,Tonala,Android,Chrome Mobile 102,Web,Jalisco,527,1998-09-04,7147,VERDADERO,1,0,1100,0,adwords
4.12444E+11,ab59e3a6-33d5-4680-8b40-1735de1d3901,Villahermosa,Android,Chrome Mobile 102,Web,Tabasco,586,1994-03-04,647,VERDADERO,1,0,900,446,adwords
4.05978E+11,b7385516-fa4a-4f6e-8409-d8b07b9f264a,Cuautitlán Izcalli,Android,Chrome Mobile 102,Web,México,652,1999-12-11,0,VERDADERO,0,0,,0,adwords
4.12849E+11,80708ac1-fa87-4778-a77b-0499465b93f0,Venustiano Carranza,Apple iPhone,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12088E+11,95f50056-b476-49a3-b2b2-68d8ff194077,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords
4.11909E+11,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.1294E+11,,Hermosillo,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,
4.11952E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.12227E+11,def074f8-fe14-41c4-8799-720acadef2bd,Acapulco de Juárez,Android,Chrome Mobile 102,Web,Guerrero,9,1952-03-29,,VERDADERO,,,,,adwords
4.11423E+11,b0d4e5ac-9932-4852-90d2-698d422ef120,Chihuahua City,Android,Chrome Mobile 90,Web,Chihuahua,584,1968-09-09,1750,VERDADERO,0,1,,4664,adwords
3.92844E+11,14c37a2b-8874-47a6-9037-db2d60fe4fd2,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,1970-06-22,,,,,,,adwords
4.11528E+11,14b2da0f-3e24-4040-b9b9-72359a5bf6be,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,581,1988-05-21,2102,VERDADERO,0,1,,0,
4.11183E+11,b0500093-f89f-4a1e-a7e8-9dbc89dcb43a,Tlalnepantla,Android,Chrome Mobile 97,Web,México,612,1989-02-03,8779,VERDADERO,0,1,,0,adwords
4.12042E+11,,Huauchinango,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,
4.1144E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.12919E+11,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords
4.11607E+11,,Tijuana,Android,Facebook 365,Web,Baja California,,,,,,,,,google2
4.12199E+11,,Puebla City,Android,Chrome Mobile 101,Web,Puebla,,,,,,,,,adwords
4.12871E+11,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
4.11541E+11,,Iztapalapa,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords
4.11469E+11,81b460ce-2b27-4c5f-a881-05dc6456831e,Fresnillo,Android,Chrome Mobile 95,Web,Zacatecas,,,,,,,,,adwords
4.12206E+11,,Mexico City,Apple iPhone,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords
2.06026E+11,0d5f925d-0a24-4417-875e-fc0f56f96a00,Ciudad Delicias,Android,Chrome Mobile 102,Web,Chihuahua,519,1994-08-28,9661,VERDADERO,0,3,,24553,ong
4.12474E+11,,Ciudad Juárez,Windows,Opera 35,Web,Chihuahua,,,,,,,,,
2.04926E+11,8ab45c8f-9d23-49a4-bf22-7b14536b91cb,Nuevo Laredo,Android,Chrome Mobile 81,Web,Tamaulipas,534,1992-03-19,,VERDADERO,,,,,adwords
4.12101E+11,,Chihuahua City,Windows,Edge 100,Web,Chihuahua,,,,,,,,,blog
4.12495E+11,,Torreón,Apple iPhone,Mobile Safari 14,Web,Coahuila,,,,,,,,,
3.98119E+11,,Puebla City,Android,Chrome Mobile 101,Web,Puebla,,,,,,,,,rocket
4.12985E+11,,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords
4.11365E+11,fee6b2fb-1839-43bd-8a68-767f17bfb361,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords
2.12984E+11,bd03d816-dfad-4508-96fd-f55d2e9090cc,Ixtaczoquitlan,Android,Chrome Mobile 101,Web,Veracruz,9,,,VERDADERO,,,,,adwords
4.11984E+11,,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Web,Chiapas,,,,,,,,,adwords
4.11325E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12898E+11,d5296e96-b883-4e88-936b-80e848b4bdc5,,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords
4.12371E+11,,Cardenas,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords
4.12966E+11,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,
4.11992E+11,,San Luis Río Colorado,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,adwords
4.12991E+11,,Guadalajara,Android,Chrome Mobile 93,Web,Jalisco,,,,,,,,,adwords
4.12293E+11,ee0e2ffd-7f5d-4f92-b78d-306f32d07fef,Puebla,Android,Chrome Mobile 102,Web,Mexico City,562,1986-07-14,65265,VERDADERO,3,0,36780,-8671,adwords
4.12552E+11,,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,,,,,,,,adwords
4.12275E+11,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 46,Web,México,,,,,,,,,
4.12769E+11,fb039f32-5cea-4ef8-ab14-2a7cfb69c077,Chihuahua City,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,2001-10-16,,,,,,,adwords
4.12157E+11,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords
