amplitude_id,user_id,city,device,os,platform,region,gp:BCS,Birthday,gp:Delinquency amount,gp:Nip Verify,gp:Number of Revolving credits,gp:Number of no revolving credits,gp:Total Credit Line,gp:Total current debt,gp:utm_source,Age
411909000000.0,,,Android,Chrome Mobile 102,Web,,,,,,,,,,adwords,
411211000000.0,,Moscow,Windows,Yandex 22,Web,Moscow,,,,,,,,,,
412397000000.0,b64f1280-e14f-40b6-8bcc-d1033914c78d,Minatitlán,Android,Chrome Mobile 102,Web,Veracruz,567.0,1975-08-15,85330.0,VERDADERO,0.0,1.0,,-679.0,,48.0
411347000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412994000000.0,99c6b786-f283-454e-8d29-2e9424defcc7,,Android,Chrome Mobile 101,Web,San Luis Potosí,599.0,1994-08-11,15116.0,VERDADERO,0.0,1.0,,0.0,adwords,29.0
411815000000.0,,Irapuato,Android,Chrome Mobile 102,Web,Guanajuato,,,,,,,,,adwords,
412424000000.0,,Oaxaca City,Windows,Chrome 102,Web,Oaxaca,,,,,,,,,,
402338000000.0,,Saltillo,Android,Chrome Mobile 102,Web,Coahuila,,,,,,,,,adwords,
412830000000.0,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
412454000000.0,b118b93b-9471-4c20-a13f-63474aff4ce0,Mérida,Android,Chrome Mobile 102,Web,Yucatán,,1993-11-06,,,,,,,adwords,30.0
412722000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
411808000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
197548000000.0,1680fce8-993d-42d2-82a4-b77cb4e9b4e1,Ciudad Nezahualcoyotl,Android,Chrome Mobile 92,Web,México,498.0,,,VERDADERO,,,,,,
364437000000.0,09ccefb2-54b0-4072-a3dd-1a6f005667c4,Celaya,Android,Chrome Mobile 102,Web,Guanajuato,504.0,1989-07-27,134112.0,VERDADERO,0.0,3.0,,6042.0,google2,34.0
411998000000.0,d5a4c033-e5a9-4ba0-bdc3-21d3957f9ee9,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,606.0,1962-05-26,952.0,VERDADERO,0.0,2.0,,25242.0,adwords,61.0
411439000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,,
245378000000.0,13482ab7-ddeb-4aef-a6f6-4790e3d0be48,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,498.0,1994-10-27,14747.0,VERDADERO,,,,16413.0,adwords,29.0
411830000000.0,99b164dd-3a60-49e7-989d-ab11ffc1f0eb,Los Angeles,Windows,Chrome 102,Web,California,620.0,1997-12-21,20719.0,VERDADERO,3.0,1.0,8500.0,11649.0,adwords,26.0
412467000000.0,,Cancún,Android,Chrome WebView 88,Web,Quintana Roo,,,,,,,,,rocket,
402847000000.0,ae805e90-6aa0-48e1-90af-2e859003db48,Puebla City,Android,Facebook 369,Web,Puebla,577.0,1998-07-21,4422.0,VERDADERO,1.0,2.0,10000.0,12183.0,google2,25.0
411835000000.0,,Tuxtla Gutiérrez,Windows,Chrome 102,Web,Chiapas,,,,,,,,,adwords,
412506000000.0,15341f44-37c5-4aa2-bf09-a34fab6b6103,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,660.0,1995-07-25,0.0,VERDADERO,1.0,0.0,15000.0,7589.0,,28.0
393141000000.0,,Cardenas,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,,
411531000000.0,,Morelia,Android,Chrome Mobile 102,Web,Michoacán,,,,,,,,,adwords,
412414000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,rocket,
412645000000.0,,,Android,Samsung Browser 16,Web,,,,,,,,,,,
308723000000.0,7cceed98-4bda-4e69-84f7-149f71f2328c,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,658.0,1996-10-15,411.0,VERDADERO,,,4500.0,365530.0,adwords,27.0
412849000000.0,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
412458000000.0,e80df246-4e97-4123-ba56-3471d217304f,Tuxtla Gutiérrez,Windows,Chrome 102,Web,Chiapas,592.0,1986-04-23,4620.0,VERDADERO,2.0,0.0,21800.0,1575.0,adwords,37.0
263126000000.0,8b8e27d4-eb75-44a1-b907-b3b6f9fbde5e,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,516.0,1989-02-18,18325.0,VERDADERO,,,1450.0,299.0,adwords,34.0
412733000000.0,,Morelia,Android,Chrome Mobile 102,Web,Michoacán,,,,,,,,,adwords,
412548000000.0,,Ciudad de Huajuapan de Leon,Android,Firefox 101,Web,Oaxaca,,,,,,,,,adwords,
392452000000.0,d38b3f3d-6d79-4678-ac99-b460ab4981aa,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,9.0,1986-10-27,,VERDADERO,,,,,adwords,37.0
412392000000.0,,Villahermosa,Android,Chrome Mobile 102,Web,Tabasco,,,,,,,,,adwords,
412462000000.0,cf763a6e-8849-4122-bc2f-ffa0d56af01c,Guasave,Windows,Chrome 102,Web,Sinaloa,708.0,1962-01-09,0.0,VERDADERO,12.0,3.0,1028930.0,576730.0,adwords,61.0
412409000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412430000000.0,,Ecatepec,Android,Chrome Mobile 102,Web,México,,,,,,,,,rocket,
411770000000.0,1cfd3c2c-0ad1-4635-afbe-5580e7e08ea3,Mérida,Windows,Chrome 102,Web,Yucatán,535.0,1999-01-30,9999.0,VERDADERO,2.0,2.0,18300.0,1702.0,adwords,24.0
412732000000.0,,Ciudad Nezahualcoyotl,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
412333000000.0,,Ecatepec,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
411807000000.0,,Huixtla,Android,Chrome Mobile 102,Web,Chiapas,,,,,,,,,,
412026000000.0,,Tuxpam de Rodriguez Cano,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
411586000000.0,,Mexico City,Android,Chrome Mobile 96,Web,Mexico City,,,,,,,,,adwords,
411515000000.0,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
404666000000.0,25cb8eac-ef9b-4d14-9640-9e0fa608b1c9,Zapopan,Windows,Chrome 102,Web,Jalisco,602.0,1973-10-12,33678.0,VERDADERO,0.0,1.0,,675.0,adwords,50.0
412452000000.0,58d1b5aa-d687-4058-b89d-c1f2bdd8972b,,Android,Chrome Mobile 85,Web,,579.0,1983-12-07,47295.0,VERDADERO,2.0,1.0,22400.0,219773.0,adwords,40.0
412402000000.0,79ac27e0-2951-416b-827c-787c25fe1040,Ciudad Obregón,Android,Chrome Mobile 102,Web,Sonora,,1978-09-22,,,,,,,adwords,45.0
412035000000.0,,Iztapalapa,Apple iPhone,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
411178000000.0,,Fresnillo,Android,Chrome Mobile 102,Web,Zacatecas,,,,,,,,,,
411802000000.0,46f55005-e725-44fb-abb7-9150e6d3862d,Culiacán,Windows,Chrome 102,Web,Sinaloa,,1970-10-01,,,,,,,adwords,53.0
411971000000.0,,Iztapalapa,Windows,Edge 102,Web,Mexico City,,,,,,,,,,
412895000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412440000000.0,,,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,google2,
411201000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
230204000000.0,eef47b41-9718-4baf-98b8-3d2c2ab438ef,Tijuana,Android,Chrome Mobile 102,Web,Baja California,650.0,1978-09-05,0.0,VERDADERO,0.0,1.0,,79998.0,adwords,45.0
259982000000.0,7ccc65ed-66c1-487f-ada3-53b4eda74465,Puebla City,Android,Chrome Mobile 100,Web,Puebla,9.0,1994-07-05,693.0,VERDADERO,,,100.0,0.0,adwords,29.0
411916000000.0,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords,
412362000000.0,,Santa Ana Nextlalpan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
412518000000.0,f759e7c8-ab0c-42c9-a1ef-cac8dbf448d1,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,678.0,1980-10-14,0.0,VERDADERO,0.0,1.0,,127441.0,,43.0
411577000000.0,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
412958000000.0,,Azcapotzalco,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords,
411568000000.0,6734da59-f6d7-466c-8570-b9a31c4373a0,Azcapotzalco,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412767000000.0,,Puebla,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords,
411888000000.0,5687decb-450e-4fe1-8bb8-3382902f3842,Coyoacán,Android,Chrome Mobile 90,Web,Mexico City,557.0,1995-07-25,14003.0,VERDADERO,0.0,1.0,,-5375.0,adwords,28.0
411826000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
411978000000.0,a30e68f3-41b8-41d4-8c31-94215bdd510e,Ciudad de Huajuapan de Leon,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,adwords,
351203000000.0,0fe6dc20-5167-4837-b283-817dba33de5e,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,662.0,2000-05-12,0.0,VERDADERO,2.0,2.0,17000.0,81827.0,adwords,23.0
411993000000.0,,Ecatepec,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
412280000000.0,,,Android,Chrome Mobile 101,Web,Jalisco,,,,,,,,,,
412471000000.0,331bd2eb-f3e1-45a2-a41c-3403e55d2cd6,Tlajomulco de Zuniga,Android,Chrome Mobile 102,Web,Jalisco,9.0,2000-09-13,,VERDADERO,,,,,,23.0
411961000000.0,,,Android,Chrome Mobile 102,Web,,,,,,,,,,rocket,
411897000000.0,,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412241000000.0,83f53fc3-c67b-42aa-aba7-fc0ca6fc6ea9,Zamora,Windows,Chrome 102,Web,Michoacán,646.0,1955-01-16,0.0,VERDADERO,1.0,0.0,152000.0,3333.0,adwords,68.0
412964000000.0,,Chihuahua City,Android,Chrome Mobile 80,Web,Chihuahua,,,,,,,,,adwords,
411295000000.0,e905a0a4-2a3c-41c1-9fac-19dc4e0d580a,Ixtapaluca,Android,Chrome Mobile 102,Web,México,598.0,1993-04-03,0.0,VERDADERO,3.0,0.0,16500.0,15656.0,,30.0
381560000000.0,b40f9c77-6468-41fc-a57a-ac1eceaf434d,Zacatecas City,Windows,Edge 102,Web,Zacatecas,553.0,1992-05-19,119860.0,VERDADERO,4.0,2.0,50438.0,5073.0,adwords,31.0
412430000000.0,9b8b0e2a-00dd-49a4-bd8b-c54888af07db,Guadalajara,Windows,Chrome 102,Web,Jalisco,684.0,1996-11-27,0.0,VERDADERO,2.0,1.0,47000.0,984797.0,adwords,27.0
412486000000.0,,Tijuana,Android,Chrome Mobile 79,Web,Baja California,,,,,,,,,adwords,
411911000000.0,5c0c5572-7228-4854-b094-df24f064ebca,Mexico City,Windows,Chrome 102,Web,Mexico City,537.0,1990-07-27,22107.0,VERDADERO,0.0,3.0,,260005.0,adwords,33.0
274343000000.0,15b543db-da8e-4abe-9e8f-833a92afb1a5,Santa Maria Chimalhuacan,Android,Chrome Mobile 94,Web,México,,,,,,,,,adwords,
411489000000.0,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,,
411431000000.0,389e9ba3-896e-4c18-961a-d771aaaaee40,Tepic,Windows,Chrome 102,Web,Nayarit,,,,,,,,,adwords,
411952000000.0,734e07c9-bcff-49d5-bf8c-6beccf34fa51,,Android,Chrome Mobile 102,Web,,555.0,1972-09-04,1555.0,VERDADERO,1.0,0.0,500.0,0.0,adwords,51.0
412784000000.0,,Córdoba,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,google2,
411199000000.0,,Chicoloapan,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
411998000000.0,,Santa Maria Chimalhuacan,Android,Chrome Mobile 95,Web,México,,,,,,,,,adwords,
412211000000.0,,Lorenzo Boturini,Android,Chrome Mobile 98,Web,Mexico City,,,,,,,,,google2,
411785000000.0,,Iztapalapa,Apple iPhone,GSA 213,Web,Mexico City,,,,,,,,,adwords,
412350000000.0,,Monterrey,Android,Chrome Mobile 101,Web,Nuevo León,,,,,,,,,adwords,
411965000000.0,69045445-ba64-4655-a46d-4a965ccf00d9,Iztapalapa,Windows,Chrome 102,Web,Mexico City,535.0,1981-01-15,16306.0,VERDADERO,0.0,2.0,,0.0,adwords,42.0
411816000000.0,,Ciudad Juárez,Android,Chrome Mobile 102,Web,Chihuahua,,,,,,,,,adwords,
383041000000.0,4b628f7a-77d4-4971-9278-5c6f892e70ec,Xalapa,Android,MIUI Browser 13,Web,Veracruz,,,,,,,,,google2,
412333000000.0,,Querétaro City,Android,Samsung Browser 17,Web,Querétaro,,,,,,,,,,
394053000000.0,162e7f47-9727-49e3-a9ea-88666e0b0b9c,Solidaridad,Android,Chrome Mobile 101,Web,Quintana Roo,563.0,1986-06-05,4224.0,VERDADERO,0.0,1.0,,0.0,adwords,37.0
412401000000.0,,Querétaro City,Windows,Chrome 102,Web,Querétaro,,,,,,,,,,
279715000000.0,2c1fc4fb-fcca-4f15-bdc9-e41da3742625,Culiacán,Android,Chrome Mobile 102,Web,Sinaloa,660.0,1974-10-22,1947.0,VERDADERO,0.0,3.0,,146841.0,adwords,49.0
411453000000.0,,Cuautitlan,Android,Chrome WebView 102,Web,México,,,,,,,,,,
412248000000.0,,Tuxtla Gutiérrez,Android,Chrome 98,Web,Chiapas,,,,,,,,,,
412533000000.0,,Ecatepec,Android,Chrome Mobile 50,Web,México,,,,,,,,,,
287163000000.0,675ad7eb-14c3-4f1b-9022-9ec9189ee98c,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412622000000.0,c7ffa7a4-8a65-48d8-a1fe-4e3f6038023e,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,9.0,2000-06-05,,VERDADERO,,,,,email_ongoing,23.0
411857000000.0,,Mexico City,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords,
412313000000.0,,Mexicali,Windows,Edge 102,Web,Baja California,,,,,,,,,,
412309000000.0,698661d3-b3be-4b9c-8716-acf3c5f331c9,Puebla City,Android,Chrome Mobile 102,Web,Puebla,558.0,1995-12-25,17653.0,VERDADERO,0.0,1.0,,0.0,adwords,28.0
376565000000.0,2bd21892-ba2c-4ae9-8f8f-e16b772e7532,Toluca,Android,Chrome Mobile 102,Web,México,577.0,1989-06-06,5600.0,VERDADERO,0.0,2.0,,0.0,adwords,34.0
412458000000.0,07b548e9-d1f0-497b-acf9-561415a7302d,Campeche,Android,Chrome Mobile 102,Web,Campeche,5.0,1992-05-17,3060.0,VERDADERO,,,,0.0,adwords,31.0
412781000000.0,b809e9e2-bec2-4af5-beb4-eab78c29063e,Mexico City,Android,Chrome Mobile 99,Web,Mexico City,607.0,1987-02-02,1664.0,VERDADERO,1.0,3.0,11000.0,41601.0,adwords,36.0
411368000000.0,,Tapachula,Android,Chrome Mobile 102,Web,Chiapas,,,,,,,,,adwords,
411464000000.0,,Oaxaca City,Android,Chrome Mobile 102,Web,Oaxaca,,,,,,,,,google2,
411415000000.0,6e8abd62-21aa-4d76-86e9-dd07d04c4274,Puebla City,Android,Chrome 81,Web,Puebla,,1994-12-24,,,,,,,adwords,29.0
412102000000.0,502883a7-01ce-4091-a2f0-9723ebefd509,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,adwords,
194779000000.0,927ecbba-ee1b-4b65-b7d5-2e7b0ebf4dff,Tecamac,Android,Chrome Mobile 102,Web,México,9.0,,0.0,VERDADERO,2.0,0.0,61200.0,24676.0,rocket,
411784000000.0,485676c7-4e62-47b1-9ad2-5bde5f03399f,Tapachula,Windows,Chrome 102,Web,Chiapas,,1972-04-09,,,,,,,adwords,51.0
408585000000.0,9fff40ed-5e94-426a-ab9a-5b77adb1745b,Ocoyoacac,Android,Chrome Mobile 102,Web,México,9.0,1975-11-13,,VERDADERO,,,,,,48.0
411919000000.0,cedcb1b8-3e3e-49b8-863b-57102a64b84f,Ecatepec,Android,Chrome Mobile 102,Web,México,6.0,1998-01-11,2248.0,VERDADERO,,,2500.0,1019.0,adwords,25.0
412749000000.0,d69bdaa8-7b4a-4182-b362-a310972187a5,Ciudad de Villa de Alvarez,Windows,Chrome 102,Web,Colima,,1992-07-17,,,,,,,adwords,31.0
411798000000.0,19b2c11a-353e-41ff-8944-feb0061fe0e6,Tlaquepaque,Android,Chrome Mobile 102,Web,Jalisco,545.0,1985-04-24,37419.0,VERDADERO,1.0,0.0,3000.0,15272.0,adwords,38.0
411562000000.0,,Salamanca,Android,Facebook 366,Web,Guanajuato,,,,,,,,,google2,
403322000000.0,,La Paz,Android,Chrome Mobile 101,Web,Baja California Sur,,,,,,,,,adwords,
355362000000.0,13cf4ace-9523-4a95-b12a-7605f6ab2cb5,Querétaro City,Android,Chrome Mobile 102,Web,Querétaro,578.0,1993-11-15,394.0,VERDADERO,3.0,0.0,12600.0,13180.0,adwords,30.0
411207000000.0,,Queretaro,Android,Chrome Mobile 102,Web,Querétaro,,,,,,,,,,
289685000000.0,,Cancún,Android,Chrome Mobile 101,Web,Quintana Roo,,,,,,,,,rocket,
411766000000.0,,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Web,Chihuahua,,,,,,,,,adwords,
412401000000.0,,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,,
412916000000.0,16075c63-b301-4907-937c-6ea06b779d82,Mexico City,Apple iPhone,Mobile Safari 14,Web,Mexico City,9.0,1989-02-22,,VERDADERO,,,,,adwords,34.0
411477000000.0,,Iztapalapa,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412168000000.0,,Bishkek,Windows,Chrome 100,Web,Gorod Bishkek,,,,,,,,,adwords,
411325000000.0,6d0a3e05-d6c2-4d99-8417-47b383db6b94,Tlalnepantla,Windows,Chrome 101,Web,México,8.0,1990-01-20,0.0,VERDADERO,,,,414325.0,,33.0
399140000000.0,,Mexico City,Android,Samsung Browser 16,Web,Mexico City,,,,,,,,,rocket,
412892000000.0,3ff85b82-df21-4884-b1c8-179c858270da,San Nicolás de los Garza,Windows,Firefox 69,Web,Nuevo León,637.0,1991-07-10,0.0,VERDADERO,1.0,0.0,10200.0,10703.0,,32.0
412007000000.0,b23f8e2b-9162-45ea-825e-aa69c2f01581,Tijuana,Android,Chrome Mobile 102,Web,Baja California,,,,,,,,,adwords,
411738000000.0,,Venustiano Carranza,Windows,Chrome 102,Web,Mexico City,,,,,,,,,,
412422000000.0,,Tijuana,Apple iPhone,Mobile Safari 15,Web,Baja California,,,,,,,,,,
412871000000.0,,Alvaro Obregon,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
390867000000.0,,Salinas Victoria,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
410165000000.0,b28c357f-783a-4ba5-a00b-14f6335c522f,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,666.0,1962-04-07,1100.0,VERDADERO,0.0,2.0,,162575.0,google2,61.0
412429000000.0,,Heroica Matamoros,Android,Chrome Mobile 102,Web,Tamaulipas,,,,,,,,,,
412285000000.0,,Azcapotzalco,Windows,Chrome 102,Web,Mexico City,,,,,,,,,rocket,
412923000000.0,90ccf110-9ab1-438a-9a26-066238a4296b,Mérida,Android,Chrome Mobile 102,Web,Yucatán,9.0,1992-01-16,,VERDADERO,,,,,adwords,31.0
366468000000.0,948f451f-b48c-4e08-a206-033bbf7fd27e,Puebla City,Android,Chrome Mobile 102,Web,Puebla,648.0,2001-09-04,0.0,VERDADERO,2.0,0.0,12680.0,101.0,adwords,22.0
411547000000.0,,Ciudad Obregón,Android,Chrome Mobile 102,Web,Sonora,,,,,,,,,google2,
411998000000.0,,Zacatecas City,Android,Chrome Mobile 102,Web,Zacatecas,,,,,,,,,,
412470000000.0,,Mexico City,Android,Chrome Mobile 100,Web,Mexico City,,,,,,,,,rocket,
412277000000.0,,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,adwords,
411909000000.0,4b811664-46d2-4953-b498-7fe0be84145b,Puebla City,Android,Chrome Mobile 102,Web,Puebla,725.0,1981-06-24,0.0,VERDADERO,5.0,0.0,940800.0,11325.0,adwords,42.0
411994000000.0,,Guadalupe,Apple iPhone,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
402520000000.0,18509490-105a-4030-96c3-5ac94f5a61aa,Ciudad Obregón,Android,Chrome Mobile 102,Web,Sonora,9.0,,,,,,,,google2,
412026000000.0,8a93e689-2ae2-4e09-ab5d-1f382760c46e,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,569.0,1989-04-28,1670.0,VERDADERO,0.0,1.0,,4974.0,,34.0
412362000000.0,42442844-9363-461c-a6bd-3e96d1504259,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,684.0,1997-01-09,0.0,VERDADERO,0.0,0.0,,0.0,adwords,26.0
412956000000.0,68a19c65-dee0-492e-aad0-e7fa1cff81a5,Chihuahua City,Android,Chrome Mobile 102,Web,Chihuahua,,1984-12-13,,,,,,,adwords,39.0
196329000000.0,219651c8-74d8-4318-be0e-cb2a4c808ef7,Gustavo Adolfo Madero,Android,Chrome Mobile 95,Web,Mexico City,584.0,1970-09-01,69968.0,VERDADERO,,,74400.0,35347.0,adwords,53.0
354743000000.0,9e5e67d9-c24f-4fec-82a4-3ade62a5feb2,,Android,Chrome Mobile 102,Web,Puebla,543.0,,,,,,,,adwords,
411737000000.0,,Veracruz,Android,Chrome Mobile 102,Web,Veracruz,,,,,,,,,adwords,
412819000000.0,,Mexico City,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords,
411887000000.0,,Tlalpan,Android,Chrome Mobile 101,Web,Mexico City,,,,,,,,,adwords,
411844000000.0,bcb43fe4-1f67-471d-be79-e82bfd6c16ce,Tijuana,Apple iPhone,Mobile Safari 15,Web,Baja California,,1992-02-27,,,,,,,adwords,31.0
411956000000.0,10d49236-d1a8-41e7-9ddc-e83e48d546f5,Querétaro City,Apple iPhone,Mobile Safari 12,Web,Querétaro,9.0,2002-05-11,,VERDADERO,,,,,email_ongoing,21.0
411306000000.0,,Monterrey,Android,Chrome Mobile 102,Web,Nuevo León,,,,,,,,,adwords,
412842000000.0,,Arteaga,Windows,Chrome 102,Web,Coahuila,,,,,,,,,adwords,
411993000000.0,,,Android,Chrome Mobile 92,Web,Quintana Roo,,,,,,,,,adwords,
412869000000.0,,,Android,Samsung Browser 16,Web,Texas,,,,,,,,,rocket,
412906000000.0,,Mexico City,Windows,Chrome 102,Web,Mexico City,,,,,,,,,adwords,
411447000000.0,,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,,,,,,,,,
411872000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412199000000.0,b192b1b4-7e86-42ea-8f02-e714309ed37c,Tapachula,Windows,Chrome 102,Web,Chiapas,9.0,1970-02-26,,VERDADERO,,,,,adwords,53.0
388628000000.0,429ace34-5cb0-4826-9272-d279cb5fb04e,Veracruz,Windows,Chrome 102,Web,Veracruz,563.0,1973-08-29,7936.0,VERDADERO,0.0,4.0,,304862.0,adwords,50.0
411913000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
411903000000.0,,Ciudad Nicolás Romero,Android,Chrome Mobile 102,Web,México,,,,,,,,,rocket,
306928000000.0,c8b7383b-af85-444c-866e-cbc7ce9a364f,Ecatepec,Android,Chrome Mobile 102,Web,México,617.0,1980-03-05,0.0,VERDADERO,6.0,2.0,38850.0,24699.0,blog,43.0
357531000000.0,c879e52b-af2a-4158-b5d2-69063d338dac,Zapopan,Android,Chrome Mobile 102,Web,Jalisco,,1981-06-23,,,,,,,adwords,42.0
412732000000.0,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
410885000000.0,,Fremont,Android,Chrome Mobile 102,Web,California,,,,,,,,,adwords,
411022000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
412259000000.0,8881d34e-2597-408c-88b4-1513c7b7734d,Iztapalapa,Android,Chrome Mobile 101,Web,Mexico City,648.0,1991-01-23,0.0,VERDADERO,0.0,2.0,,17302.0,adwords,32.0
412326000000.0,9729811e-15c5-4739-9f0d-7e5ea2ad754c,Guadalajara,Android,Chrome Mobile 102,Web,Jalisco,648.0,1981-02-26,0.0,VERDADERO,1.0,0.0,14700.0,13085.0,adwords,42.0
405637000000.0,cf61ad32-d6fa-4144-ad37-2005bcb9aa38,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412477000000.0,,Puebla City,Android,Chrome Mobile 102,Web,Puebla,,,,,,,,,adwords,
412820000000.0,,Nuevo Ideal,Android,Chrome Mobile 102,Web,Durango,,,,,,,,,adwords,
411300000000.0,,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,,,,,,,,,adwords,
412268000000.0,0d691831-190f-471e-b62a-80e10dfdeb44,Mexico City,Apple iPhone,Mobile Safari 15,Web,Mexico City,540.0,1998-02-21,9577.0,VERDADERO,0.0,1.0,,1.0,adwords,25.0
412786000000.0,,Monterrey,Windows,Chrome 102,Web,Nuevo León,,,,,,,,,adwords,
411819000000.0,,San Luis Potosí City,Android,Chrome Mobile 102,Web,San Luis Potosí,,,,,,,,,adwords,
412867000000.0,,Tepic,Android,Chrome Mobile 102,Web,Nayarit,,,,,,,,,adwords,
412352000000.0,,,Android,Chrome Mobile 101,Web,,,,,,,,,,,
412328000000.0,ecad3c5f-6a0f-4608-ba88-74c76719487b,Mérida,Android,Chrome Mobile 102,Web,Yucatán,8.0,1993-03-13,0.0,VERDADERO,,,,0.0,adwords,30.0
412931000000.0,,Ciudad Obregón,Windows,Chrome 102,Web,Sonora,,,,,,,,,adwords,
411850000000.0,653218c4-ed21-42c0-a798-c34aed08edaa,Monterrey,Android,Chrome Mobile 100,Web,Nuevo León,,,,,,,,,adwords,
411905000000.0,1d36f921-e338-4232-9439-639bf8a2cae3,Guadalajara,Windows,Chrome 102,Web,Jalisco,,,,,,,,,adwords,
412468000000.0,,Guadalajara,Android,MIUI Browser 13,Web,Jalisco,,,,,,,,,google2,
412029000000.0,,San Luis Río Colorado,Android,Chrome Mobile 101,Web,Sonora,,,,,,,,,adwords,
412245000000.0,,,Android,Samsung Browser 17,Web,Jalisco,,,,,,,,,,
412885000000.0,,Cuautitlán Izcalli,Android,Chrome Mobile 102,Web,México,,,,,,,,,adwords,
412749000000.0,,Naucalpan,Android,Chrome Mobile 102,Web,México,,,,,,,,,,
412856000000.0,cd435dfe-7251-4846-88dc-26b40b1836dd,Torreón,Android,Chrome Mobile 101,Web,Coahuila,659.0,1986-04-08,7724.0,VERDADERO,0.0,1.0,,264186.0,,37.0
412012000000.0,,Puebla,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
412696000000.0,,Mexico City,Android,Chrome Mobile 102,Web,Mexico City,,,,,,,,,adwords,
