user_id,city,device,os,region,gp:utm_source,Survivor,Cluster
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,León,Android,Chrome Mobile 94,Guanajuato,adwords,0,1
cc20f73f-b516-4218-9202-83dc7a0d6316,Alvaro Obregon,Android,Chrome WebView 102,Mexico City,adwords,1,2
sin información,Guadalajara,Android,Chrome Mobile 88,Jalisco,adwords,0,1
sin información,Xalapa,Android,Chrome Mobile 101,Veracruz,adwords,0,1
c764dbd8-cf57-4e49-aeef-8d51e9608bd0,Chalco,Windows,Chrome 102,México,adwords,1,3
92a1a896-6252-4009-8af6-95091a751a03,Gustavo Adolfo Madero,Android,Chrome Mobile 96,Mexico City,sin información,1,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Alvaro Obregon,Mac,Chrome 102,Mexico City,adwords,0,0
sin información,Toluca,Android,Chrome Mobile 102,México,sin información,0,1
78f63a01-208c-48d1-9af4-ba1824d5e0c6,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,1,0
sin información,Guadalupe,Windows,Chrome 68,Nuevo León,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
8b3d4384-9111-4aff-96e6-6cdce61bc070,Mexico City,Android,Chrome Mobile 55,Mexico City,adwords,1,2
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Guadalajara,Windows,Firefox 87,Jalisco,sin información,0,4
0cee63e6-1ff4-49ba-b5f6-f38394ad3af6,Guadalajara,Android,Chrome Mobile 92,Jalisco,adwords,1,3
sin información,Ciudad Delicias,Android,Chrome Mobile 79,Chihuahua,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Ensenada,Android,Chrome Mobile 102,Baja California,adwords,0,1
ea000840-e393-4a0c-b977-6dc90cadd9c5,Monterrey,Apple iPhone,GSA 213,Nuevo León,adwords,1,0
sin información,San Juan del Río,Android,Chrome Mobile 101,Querétaro,adwords,0,1
sin información,Venustiano Carranza,Windows,Opera 12,Mexico City,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Coyoacán,Android,Chrome WebView 102,Mexico City,sin información,0,4
sin información,Ashburn,Windows,Chrome 92,Virginia,sin información,0,4
sin información,Manzanillo,Windows,Chrome 102,Colima,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,sin información,Android,Chrome Mobile 101,Puebla,adwords,0,1
sin información,Ixtapaluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Apple iPhone,GSA 213,Mexico City,adwords,0,0
sin información,Tlalnepantla,Android,Chrome Mobile 101,México,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Monterrey,Windows,Chrome 102,Nuevo León,adwords,0,0
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,adwords,0,1
sin información,Villahermosa,Android,Chrome Mobile 102,Tabasco,adwords,0,1
sin información,León,Android,Chrome Mobile 102,Guanajuato,sin información,0,4
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
6fc5bace-e86e-4445-9524-8fb64e423e0c,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Veracruz,Android,Chrome Mobile 102,Veracruz,adwords,0,1
76b2fdc9-4d83-439a-961c-64142708f62a,Zamora,Android,Chrome Mobile 102,Michoacán,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Ciudad Victoria,Android,Chrome Mobile 102,Tamaulipas,sin información,0,4
sin información,Naucalpan,Android,Chrome Mobile 101,México,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,adwords,0,1
sin información,Naucalpan,Mac,Chrome 102,México,adwords,0,1
sin información,La Canada,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,Uruapan,Android,Chrome Mobile 102,Michoacán,google2,0,1
eed9b06f-ee12-4736-b5da-cb4528154fa9,Culiacán,Android,Chrome Mobile 102,Sinaloa,google2,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Uruapan,Android,Chrome Mobile 102,Michoacán,google2,0,1
sin información,Torreon,Android,Chrome Mobile 102,Durango,adwords,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Tuxtla Gutiérrez,Android,Chrome Mobile 95,Chiapas,adwords,0,1
sin información,Alvaro Obregon,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Dallas,Android,Chrome Mobile 101,Texas,sin información,0,4
sin información,Atotonilco el Alto,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Salvatierra,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Santiago,Android,Samsung Browser 14,Santiago Metropolitan,sin información,0,4
sin información,Guadalajara,Windows,Chrome 102,Jalisco,adwords,0,0
3541f5e0-b468-4cf2-85b8-6566cb3b160b,San Pedro,Windows,Chrome 102,Nuevo León,adwords,1,3
sin información,Ciudad de Villa de Alvarez,Apple iPhone,Mobile Safari 14,Colima,adwords,0,0
7fca0fd2-4d73-4a11-b0b0-8173c9076b2a,Othon P. Blanco,Android,Chrome Mobile 102,Quintana Roo,google2,1,3
sin información,Ciudad Juárez,Android,Opera 63,Chihuahua,adwords,0,1
sin información,Tapachula,Android,Chrome Mobile 100,Chiapas,google2,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Tijuana,Android,Chrome Mobile 101,Baja California,adwords,0,1
6658052f-c8e2-49e8-aafa-eeefd3def430,Ciudad del Carmen,Android,Chrome Mobile 101,Campeche,adwords,1,3
sin información,San Luis Potosí City,Windows,Chrome 102,San Luis Potosí,adwords,0,0
sin información,Toluca,Apple iPhone,GSA 213,México,sin información,0,0
21c333f4-93e2-456e-9bd1-497edbef2507,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,1,3
sin información,Queretaro,Android,Chrome Mobile 102,Querétaro,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,sin información,0,0
sin información,Ixtapa-Zihuatanejo,Android,Chrome WebView 102,Guerrero,google2,0,1
sin información,sin información,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Azcapotzalco,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Alvaro Obregon,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Ixtapa-Zihuatanejo,Android,Chrome Mobile 102,Guerrero,sin información,0,4
sin información,Tlahuac,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,sin información,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Zapopan,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Ciudad Juárez,Apple iPhone,Mobile Safari 15,Chihuahua,rocket,0,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Mexico City,Apple iPhone,GSA 214,Mexico City,sin información,0,0
sin información,Mexico City,Android,Chrome 92,Mexico City,adwords,0,2
sin información,Gustavo Adolfo Madero,Apple iPhone,GSA 213,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,El Pueblito,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
b1b32a29-83cd-459a-bf92-e0de0007b45c,Guadalupe,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
7407d377-1791-4abd-8549-9c06c1001829,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,1,3
5febf679-a2e7-4c0a-8525-d529235beb15,Puebla City,Android,Chrome Mobile 101,Puebla,google2,1,1
sin información,Tlalpan,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Zamora,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Tuxtla Gutiérrez,Apple iPhone,Mobile Safari 14,Chiapas,adwords,0,0
sin información,Ixtapaluca,Android,Chrome Mobile 102,México,sin información,0,1
sin información,Puebla,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,sin información,Android,Facebook 368,Nuevo León,sin información,0,4
624f90a1-58d0-4e23-8de1-ae443fe0b84e,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,1,0
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Querétaro City,Android,Samsung Browser 17,Querétaro,rocket,0,1
sin información,San Luis Río Colorado,Android,Chrome Mobile 38,Sonora,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 38,Mexico City,sin información,0,4
sin información,Tulancingo,Android,Chrome Mobile 102,Hidalgo,adwords,0,1
sin información,Naucalpan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Apatzingán,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Irapuato,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
ad3f37ab-ebb4-41b9-8881-fc1e20183405,Iztapalapa,Windows,Chrome 102,Mexico City,adwords,1,0
sin información,Celaya,Android,Chrome Mobile 87,Guanajuato,adwords,0,1
sin información,Ecatepec,Apple iPhone,Mobile Safari 13,México,adwords,0,0
sin información,Othon P. Blanco,Android,Chrome Mobile 102,Quintana Roo,rocket,0,1
sin información,Monterrey,Android,Samsung Browser 17,Nuevo León,google2,0,1
sin información,Mérida,Android,Chrome Mobile 101,Yucatán,google2,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,google2,0,1
0400ace2-e6c3-4b69-b1b9-1b0780caeaa5,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,1,3
2c85b3b6-0d4d-48d1-9b85-c987da19745d,Chihuahua City,Apple iPhone,GSA 213,Chihuahua,adwords,1,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
953bcf82-8f9b-466d-87e2-27c91ede75a2,Puebla,Android,Chrome Mobile 102,Mexico City,google2,1,2
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
713d3616-dae4-4f10-a8b1-fdf2251dd9fe,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,1,3
sin información,Des Moines,Windows,Chrome 96,Iowa,sin información,0,4
sin información,Guaymas,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Xalapa,Windows,Chrome 102,Veracruz,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 101,Mexico City,google2,0,2
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,adwords,0,1
sin información,Culiacán,Apple iPhone,Chrome Mobile 102,Sinaloa,adwords,0,0
sin información,Zapopan,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Coatzacoalcos,Android,Chrome Mobile 102,Veracruz,sin información,0,4
sin información,Mexico City,Android,Chrome 92,Mexico City,google2,0,2
sin información,Mexico City,Mac,Safari 15,Mexico City,adwords,0,0
sin información,Villa de Arriaga,Apple iPhone,GSA 189,San Luis Potosí,sin información,0,0
sin información,Monterrey,Windows,Chrome 102,Nuevo León,rocket,0,0
sin información,San Nicolás de los Garza,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Ciudad Obregón,Apple iPhone,Mobile Safari 14,Sonora,sin información,0,0
sin información,Jiutepec,Android,Chrome Mobile 102,Morelos,adwords,0,1
sin información,Tlalpan,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Des Moines,Windows,Chrome 79,Iowa,sin información,0,4
sin información,Mexico City,Windows,Chrome 102,Mexico City,adwords,0,0
8e04c7e2-c503-4cac-b51d-01d6955f14d4,Mérida,Android,Chrome Mobile 102,Yucatán,rocket,1,3
sin información,Chicoloapan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Calimaya,Windows,Chrome 102,México,sin información,0,1
54601662-19d0-4d29-b0af-b858acdb32e6,Puebla City,Apple iPhone,Chrome Mobile 102,Puebla,sin información,1,1
sin información,The Dalles,Android,Chrome Mobile 98,Oregon,sin información,0,4
sin información,Mexicali,Windows,Chrome 101,Baja California,adwords,0,0
f34637a6-659b-4ddb-8ba1-d6b4f85c174b,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,1,3
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Veracruz,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Puebla,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Santo Domingo Este,Windows,Chrome 102,Provincia de Santo Domingo,sin información,0,4
sin información,Hermosillo,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Cuautitlan,Android,Chrome Mobile 102,México,google2,0,1
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
d3a756f0-ecc8-4b5e-a715-a272dd2d0b21,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,1,3
sin información,Apodaca,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Monclova,Windows,Chrome 102,Coahuila,adwords,0,0
sin información,Coyoacán,Android,Chrome Mobile 102,Mexico City,rocket,0,2
sin información,Venustiano Carranza,Windows,Chrome 102,Mexico City,adwords,0,0
sin información,Venustiano Carranza,Android,Chrome Mobile 101,Mexico City,adwords,0,2
sin información,Celaya,Android,Chrome 102,Guanajuato,adwords,0,1
sin información,Toluca,Android,Chrome WebView 85,México,rocket,0,1
sin información,Celaya,Android,Chrome Mobile 102,Guanajuato,adwords,0,1
sin información,Mexicali,Apple iPhone,GSA 213,Baja California,adwords,0,0
sin información,Tepic,Android,Chrome Mobile 100,Nayarit,adwords,0,1
sin información,Cuautitlan,Windows,Chrome 102,México,sin información,0,1
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Zamora,Android,Chrome Mobile 102,Michoacán,adwords,0,1
sin información,Guaymas,Android,Chrome Mobile 102,Sonora,adwords,0,1
sin información,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,0,1
sin información,Ciudad del Carmen,Windows,Chrome 102,Campeche,adwords,0,0
sin información,Puebla City,Android,Chrome Mobile 101,Puebla,sin información,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Ciudad de Villa de Alvarez,Android,Facebook 369,Colima,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Azcapotzalco,Android,Chrome WebView 74,Mexico City,rocket,0,2
sin información,Coyoacán,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mazatlán,Windows,Chrome 101,Sinaloa,adwords,0,0
sin información,Veracruz,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Puebla,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Poza Rica de Hidalgo,Android,Chrome Mobile 102,Veracruz,adwords,0,1
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,rocket,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,adwords,0,1
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tepic,Android,Chrome Mobile 88,Nayarit,adwords,0,1
6fe92f6e-54e3-4a56-95be-93e4f6649ef2,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,1,3
sin información,Hyderabad,Chromium OS,Chrome 101,Telangana,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Campeche,Android,Samsung Browser 17,Campeche,rocket,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Tijuana,Apple iPhone,Mobile Safari 15,Baja California,adwords,0,0
sin información,Guadalupe,Android,Chrome Mobile 102,Nuevo León,rocket,0,1
77b37693-95b8-4873-9f5d-8d5011bb0aab,Iztapalapa,Android,Chrome Mobile 102,Mexico City,adwords,1,2
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Mexico City,Android,Chrome Mobile 94,Mexico City,sin información,0,4
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Venustiano Carranza,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Toluca,Windows,Chrome 102,México,adwords,0,1
sin información,Monterrey,Android,Chrome Mobile 52,Nuevo León,adwords,0,1
sin información,San Luis Potosí City,Android,Chrome Mobile 102,San Luis Potosí,google2,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Tlalnepantla,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Moroleon,Apple iPhone,Mobile Safari 14,Guanajuato,adwords,0,0
sin información,Tlalnepantla,Android,Chrome Mobile 101,México,adwords,0,1
sin información,Iztapalapa,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Venustiano Carranza,Android,Chrome Mobile 102,Mexico City,google2,0,2
0ee69a24-794d-45ea-b152-b79418e8bff0,Toluca,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Puebla City,Android,Chrome Mobile 98,Puebla,sin información,0,1
1299f542-3f9a-4b0f-baf5-9d38f6576df4,Córdoba,Android,Chrome Mobile 102,Veracruz,sin información,1,3
ff04c570-35ac-4b90-9b2e-ac71fded5090,La Paz,Android,Chrome Mobile 102,Baja California Sur,google2,1,3
sin información,Puerto Vallarta,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Iztapalapa,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
c6c80902-163f-4fff-97c1-9ae1cc64d2f6,Nogales,Android,Chrome Mobile 102,Sonora,google2,1,3
sin información,Puebla City,Android,Chrome Mobile 101,Puebla,rocket,0,1
21eda7ec-5298-46bd-85ca-8ea0155c39b4,Venustiano Carranza,Android,Chrome 92,Mexico City,adwords,1,2
sin información,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Chiapas,adwords,0,1
sin información,Cuautitlán Izcalli,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Xalapa,Android,Chrome Mobile 101,Veracruz,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
11432710-4e86-432a-b20c-3f929838812b,Mexico City,Android,Chrome Mobile 101,Mexico City,adwords,1,2
sin información,Iztapalapa,Android,Chrome Mobile 98,Mexico City,sin información,0,4
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Alvaro Obregon,Android,Chrome Mobile 99,Mexico City,adwords,0,2
530fa699-3b3a-4da5-b884-b0b298b9ba99,Tulancingo,Android,Chrome Mobile 102,Hidalgo,adwords,1,3
sin información,Santa Maria Chimalhuacan,Windows,Chrome 102,México,adwords,0,1
sin información,Coatzacoalcos,Mac,Chrome 91,Veracruz,sin información,0,4
sin información,Tepic,Android,Chrome Mobile 102,Nayarit,adwords,0,1
sin información,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Mexico City,Apple iPhone,Chrome Mobile 102,Mexico City,adwords,0,0
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,sin información,0,4
sin información,Chihuahua City,Android,Chrome Mobile 102,Chihuahua,adwords,0,1
sin información,Chalco,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Ixtapaluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Hermosillo,Android,Chrome Mobile 100,Sonora,sin información,0,4
sin información,León,Android,Samsung Browser 17,Guanajuato,adwords,0,1
sin información,Cosoleacaque,Android,Chrome Mobile 102,Veracruz,rocket,0,1
d562f16d-dba7-4f05-80eb-75a70c9adeaa,Juchitán de Zaragoza,Android,Chrome Mobile 102,Oaxaca,adwords,1,3
sin información,Atitalaquia,Android,Chrome Mobile 102,Hidalgo,adwords,0,1
sin información,Tepic,Android,Chrome Mobile 102,Nayarit,adwords,0,1
sin información,Monterrey,Android,Chrome Mobile 102,Nuevo León,adwords,0,1
sin información,Culiacán,Android,Chrome Mobile 102,Sinaloa,sin información,0,4
sin información,Culiacán,Android,Chrome Mobile 101,Sinaloa,google2,0,1
sin información,Tepotzotlan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Tuxtla Gutiérrez,Android,Chrome Mobile 102,Chiapas,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,google2,0,2
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,General Escobedo,Android,Chrome Mobile 102,Nuevo León,sin información,0,4
sin información,Chilpancingo,Android,Chrome Mobile 101,Guerrero,adwords,0,1
sin información,sin información,Apple iPhone,Chrome Mobile 102,Jalisco,rocket,0,0
4ad52d0c-c4af-4697-b78c-28a513ac8323,Saltillo,Android,Chrome Mobile 102,Coahuila,adwords,1,3
sin información,León,Android,Chrome Mobile 102,Guanajuato,sin información,0,4
sin información,Mazatlán,Android,Chrome Mobile 102,Sinaloa,adwords,0,1
5107830c-e645-45fa-b910-49de28aeb6d9,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,1,3
sin información,Xochimilco,Android,Chrome Mobile 102,Mexico City,sin información,0,4
e937c9ec-d8d0-4495-a598-ad1d7f7e5d03,Naucalpan,Android,Chrome Mobile 102,México,adwords,1,3
sin información,Santa Maria Chimalhuacan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Zapopan,Windows,Chrome 102,Jalisco,adwords,0,0
sin información,Mérida,Android,Chrome Mobile 102,Yucatán,rocket,0,1
sin información,Hermosillo,Windows,Chrome 102,Sonora,adwords,0,0
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,adwords,0,1
sin información,Chalco,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Guadalajara,Android,Chrome Mobile 102,Jalisco,adwords,0,1
sin información,Mexicali,Android,Chrome Mobile 101,Baja California,sin información,0,4
sin información,Durango,Android,Chrome Mobile 102,Durango,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,sin información,0,4
sin información,Dallas,Android,Samsung Browser 17,Texas,sin información,0,4
7c1b8a34-968d-4460-b4fd-42ad6dbebbc7,Tijuana,Windows,Chrome 102,Baja California,adwords,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Puebla City,Android,Chrome Mobile 102,Puebla,adwords,0,1
sin información,Puebla,Android,Chrome Mobile 79,Mexico City,adwords,0,2
sin información,Guadalajara,Android,Chrome Mobile 101,Jalisco,adwords,0,1
sin información,Tlaxcala City,Android,Chrome Mobile 102,Tlaxcala,sin información,0,4
sin información,Mexico City,Apple iPhone,GSA 215,Mexico City,adwords,0,0
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Zacatepec,Android,Chrome Mobile 102,Morelos,adwords,0,1
sin información,Santa Catarina,Windows,Chrome 102,Nuevo León,adwords,0,0
sin información,Naucalpan,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Cuernavaca,Android,Chrome Mobile 102,Morelos,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 97,Mexico City,adwords,0,2
18d6e235-f1bf-4347-a224-1add78300259,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,1,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Monterrey,Apple iPhone,Mobile Safari 15,Nuevo León,adwords,0,0
sin información,Gustavo Adolfo Madero,Android,Chrome Mobile 102,Mexico City,google2,0,2
84726044-06e1-4c1d-83c8-f0cef747c214,Ciudad Nezahualcoyotl,Windows,Chrome 102,México,adwords,1,3
sin información,Toluca,Android,Chrome Mobile 102,México,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Lázaro Cárdenas,Android,Chrome Mobile 102,Michoacán,sin información,0,4
sin información,Ciudad Obregón,Apple iPhone,GSA 214,Sonora,adwords,0,0
c8520a42-ca9a-4cba-b423-e6acd1fc0f6b,Querétaro City,Android,Chrome Mobile 102,Querétaro,adwords,1,3
sin información,Monterrey,Android,Chrome Mobile 101,Nuevo León,rocket,0,1
sin información,Tijuana,Apple iPhone,Chrome Mobile 102,Baja California,sin información,0,4
sin información,Torreón,Android,Chrome Mobile 102,Coahuila,rocket,0,1
sin información,San Miguel de Allende,Android,Chrome Mobile 102,Guanajuato,sin información,0,4
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
sin información,Mexico City,Android,Samsung Browser 17,Mexico City,google2,0,2
a15aa58b-a5b6-4163-b8fb-a696c924e5bb,Ciudad Juárez,Android,Chrome Mobile 102,Chihuahua,google2,1,3
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,adwords,0,0
sin información,Mexico City,Apple iPhone,Mobile Safari 15,Mexico City,rocket,0,0
sin información,Nuevo Laredo,Apple iPhone,GSA 210,Tamaulipas,adwords,0,0
sin información,sin información,Android,Chrome Mobile 87,Jalisco,adwords,0,1
sin información,Mexico City,Android,Chrome Mobile 102,Mexico City,adwords,0,2
dc87f614-5f4a-4dfe-9665-cd1115a2ace0,Oaxaca City,Android,Chrome Mobile 102,Oaxaca,google2,1,3
sin información,Ciudad Victoria,Android,Chrome Mobile 102,Tamaulipas,adwords,0,1
sin información,Xalapa,Android,Chrome Mobile 102,Veracruz,adwords,0,1
f1827c3a-148f-4a2b-b85a-58317a755809,Tijuana,Android,Chrome Mobile 102,Baja California,adwords,1,3
c9d3599f-1968-4a35-8925-f8ca89ceefeb,Huimanguillo,Android,Chrome Mobile 102,Tabasco,google2,1,3
sin información,Zapopan,Apple iPhone,GSA 213,Jalisco,adwords,0,0
